run,n,block,dim,n_cols,energy_share,F_plain,F_twist,F_both,med_alpha_plain,med_alpha_twist,plain_side,twist_side,verdict,support_orbit_dist,energy_by_block,frac_block_dominant,comp_energy,C_plain,C_plainchar,C_twist,wmean_alpha_plain,wmean_alpha_plainchar,wmean_alpha_twist,verdict_component
aff13_wu100k_m256_seed1,13,13,12,455,0.9077803694818799,0.999967048216732,0.0,0.0,0.999993856291632,0.32857945230646074,l:0.50 r:0.50,l:0.50 r:0.50,plain,6:0.00 12:1.00,d0:0.09 d13:0.91,0.9370564877118823,74388.95246986416,0.9999673963098514,0.0,0.0,0.9999724003823864,0.3488988059034354,0.3285827971487775,plain
aff13_wu100k_m256_seed2,13,13,12,425,0.8200258726634327,0.9999999785527812,0.0,0.0,0.9999952169789639,0.3425801893963878,l:0.50 r:0.50,l:0.50 r:0.50,plain,12:1.00,d0:0.18 d13:0.82,0.8545808352535055,63010.27651241248,1.0,0.0,0.0,0.9999958219332662,0.3524931709826886,0.34259049010319526,plain
