run,n,side,neuron,energy,live,dom_irrep,dom_dim,dom_block,e_dom,block_dominant,alpha_plain,plain_label,alpha_twist,twist_label,aligned_plain,aligned_twist,test_acc
randinit_aff13_seed4,13,x,86,0.3669617006900611,True,12,12,13,(0.9402973873508289+0j),True,0.1830449122532456,M6l,0.21935035802109695,k6l,False,False,
randinit_aff13_seed4,13,x,87,0.2885383928572932,True,12,12,13,(0.9707949349192392+0j),True,0.17216853987468417,M4r,0.22665883541280207,k5r,False,False,
randinit_aff13_seed4,13,x,88,0.25803801876273924,True,12,12,13,(0.8817297678739113+0j),False,0.12437773590506354,M8r,0.24455953962644641,k2r,False,False,
randinit_aff13_seed4,13,x,89,0.27069466036644807,True,12,12,13,(0.895593117683904+0j),False,0.1116542918850988,M0r,0.21775515082663888,k4l,False,False,
randinit_aff13_seed4,13,x,90,0.32393038521376416,True,12,12,13,(0.9401249641511771+0j),True,0.16096904923476357,M10l,0.2743903572111961,k4r,False,False,
randinit_aff13_seed4,13,x,91,0.33516522612660266,True,12,12,13,(0.9410097759746159+0j),True,0.15773601490261902,M11l,0.2021676061133511,k4r,False,False,
randinit_aff13_seed4,13,x,92,0.26293249039290956,True,12,12,13,(0.8859932709174034+0j),False,0.1304491917126818,M5l,0.23244328808330791,k6l,False,False,
randinit_aff13_seed4,13,x,93,0.33580414492869953,True,12,12,13,(0.9159463307773724+0j),True,0.12171640422827358,M8r,0.2146621668560854,k4l,False,False,
randinit_aff13_seed4,13,x,94,0.29244777070511174,True,12,12,13,(0.9761359668396282+0j),True,0.1740178370679795,M0l,0.23488970147596414,k6l,False,False,
randinit_aff13_seed4,13,x,95,0.295839137193493,True,12,12,13,(0.9728134183517075+0j),True,0.1745634380640979,M6l,0.24522042676997444,k3r,False,False,
randinit_aff13_seed4,13,x,96,0.30986329156389864,True,12,12,13,(0.8859726352191245+0j),False,0.16351134316845486,M9l,0.2373310422798085,k6l,False,False,
randinit_aff13_seed4,13,x,97,0.23118538679267606,True,12,12,13,(0.922554169536133+0j),True,0.12329718381396755,M3l,0.20663665176044077,k3l,False,False,
randinit_aff13_seed4,13,x,98,0.3039184385747254,True,12,12,13,(0.8744586988199219+0j),False,0.10974164349057881,M3r,0.18841507374305413,k6r,False,False,
randinit_aff13_seed4,13,x,99,0.3408419197514348,True,12,12,13,(0.951874972782235+0j),True,0.1751393601681657,M2l,0.23028148676722554,k6r,False,False,
randinit_aff13_seed4,13,x,100,0.292165464254133,True,12,12,13,(0.9441892437671695+0j),True,0.1636538292650469,M7l,0.23177702594875174,k1l,False,False,
randinit_aff13_seed4,13,x,101,0.3429205377105658,True,12,12,13,(0.9194300478103217+0j),True,0.17736312610971286,M5l,0.2236493373077718,k2l,False,False,
randinit_aff13_seed4,13,x,102,0.30929038523439906,True,12,12,13,(0.8754000637864868+0j),False,0.14939565465399202,M3r,0.2055070683308339,k5r,False,False,
randinit_aff13_seed4,13,x,103,0.3739291982708472,True,12,12,13,(0.967204807941693+0j),True,0.16133088768872567,M0l,0.2378045359441846,k5l,False,False,
randinit_aff13_seed4,13,x,104,0.3744030200760734,True,12,12,13,(0.9457960331654984+0j),True,0.1268309666552514,M3l,0.22180710704526427,k1r,False,False,
randinit_aff13_seed4,13,x,105,0.2862621790750941,True,12,12,13,(0.8981820314164236+0j),False,0.1596969003853534,M11l,0.19356524929858435,k6r,False,False,
randinit_aff13_seed4,13,x,106,0.25032777480098767,True,12,12,13,(0.9142313242183038+0j),True,0.1346984730431627,M6r,0.20607644913781006,k5l,False,False,
randinit_aff13_seed4,13,x,107,0.3017248216324537,True,12,12,13,(0.8863833596321119+0j),False,0.12653123178490663,M9r,0.24889965666908975,k1l,False,False,
randinit_aff13_seed4,13,x,108,0.29534233221862044,True,12,12,13,(0.9474792491392886+0j),True,0.13596766150379744,M2l,0.2042254076332873,k2r,False,False,
randinit_aff13_seed4,13,x,109,0.29556581148562283,True,12,12,13,(0.9212366398461236+0j),True,0.14018619867478135,M10r,0.2430997223223619,k1r,False,False,
randinit_aff13_seed4,13,x,110,0.3076571358005523,True,12,12,13,(0.9509951972491085+0j),True,0.12510127435272866,M4l,0.2060475072744442,k4l,False,False,
randinit_aff13_seed4,13,x,111,0.3235326593825462,True,12,12,13,(0.9086105773570974+0j),True,0.1366773617829669,M7l,0.22423425644575415,k5r,False,False,
randinit_aff13_seed4,13,x,112,0.322561545738746,True,12,12,13,(0.9272276216244029+0j),True,0.15840415921442333,M2l,0.22067164075964835,k3r,False,False,
randinit_aff13_seed4,13,x,113,0.2988099184456494,True,12,12,13,(0.9222568837771312+0j),True,0.1518853760009675,M12l,0.17943713522403054,k5r,False,False,
randinit_aff13_seed4,13,x,114,0.2336629324129109,True,12,12,13,(0.9579353145213625+0j),True,0.14811640725596548,M7r,0.21200587454173725,k1r,False,False,
randinit_aff13_seed4,13,x,115,0.29993448748977786,True,12,12,13,(0.9582530220343416+0j),True,0.13452415763665512,M6r,0.21592475638799466,k6r,False,False,
randinit_aff13_seed4,13,x,116,0.3834151545721095,True,12,12,13,(0.929977676962668+0j),True,0.16336753758978184,M0l,0.2260057586368038,k3r,False,False,
randinit_aff13_seed4,13,x,117,0.2410215411457979,True,12,12,13,(0.9850498953216579+0j),True,0.13769687898487815,M4r,0.27416815292299834,k5r,False,False,
randinit_aff13_seed4,13,x,118,0.23115961112726935,True,12,12,13,(0.9271544899937106+0j),True,0.14482654940749357,M6r,0.23583285255132933,k6l,False,False,
randinit_aff13_seed4,13,x,119,0.29964199908987527,True,12,12,13,(0.9524041401132076+0j),True,0.15947601492467917,M9l,0.22794537971556042,k2l,False,False,
randinit_aff13_seed4,13,x,120,0.30165864293421524,True,12,12,13,(0.926561208802416+0j),True,0.12987071316631407,M3l,0.2830287958752684,k4r,False,False,
randinit_aff13_seed4,13,x,121,0.32863096863151975,True,12,12,13,(0.9471529982241018+0j),True,0.17368611638244683,M0l,0.21212363255566888,k1l,False,False,
randinit_aff13_seed4,13,x,122,0.3262897058442952,True,12,12,13,(0.961322775092785+0j),True,0.12569590352264987,M3r,0.21402179511803657,k1r,False,False,
randinit_aff13_seed4,13,x,123,0.3550217847171217,True,12,12,13,(0.9518686689951379+0j),True,0.16150458973601267,M3r,0.26346427498353525,k6l,False,False,
randinit_aff13_seed4,13,x,124,0.292173795814356,True,12,12,13,(0.9134610393054787+0j),True,0.15747786391759822,M4r,0.2329493707927259,k1l,False,False,
randinit_aff13_seed4,13,x,125,0.3128645648550923,True,12,12,13,(0.9205869941963297+0j),True,0.12726774021109144,M8l,0.19949204006888396,k2r,False,False,
randinit_aff13_seed4,13,x,126,0.3729308092875017,True,12,12,13,(0.9075711722369625+0j),True,0.11702977740386572,M10r,0.25077126574408165,k4l,False,False,
randinit_aff13_seed4,13,x,127,0.300963023088774,True,12,12,13,(0.9270459851113596+0j),True,0.1280391308592036,M6l,0.2355997534134464,k5r,False,False,
randinit_aff13_seed4,13,y,0,0.2953390530636211,True,12,12,13,(0.9543927972725599+0j),True,0.14418969265137307,M0l,0.22449097003413013,k6r,False,False,
randinit_aff13_seed4,13,y,1,0.2701848778409068,True,12,12,13,(0.9274094999111806+0j),True,0.15303509558904202,M8r,0.20759081293931755,k4r,False,False,
randinit_aff13_seed4,13,y,2,0.31139922178064444,True,12,12,13,(0.956201719079744+0j),True,0.15194240701984177,M12l,0.19725929302680856,k4r,False,False,
randinit_aff13_seed4,13,y,3,0.3150051920635557,True,12,12,13,(0.9401890492796041+0j),True,0.15458788997540396,M10l,0.2922297978196447,k4r,False,False,
randinit_aff13_seed4,13,y,4,0.3118755393771626,True,12,12,13,(0.9402455488106988+0j),True,0.16715130772821846,M8l,0.24013985334785243,k3l,False,False,
randinit_aff13_seed4,13,y,5,0.2798449234072899,True,12,12,13,(0.9685721047630186+0j),True,0.12330090764357965,M9r,0.22263841042260185,k6r,False,False,
randinit_aff13_seed4,13,y,6,0.4013018749221009,True,12,12,13,(0.8837683111268496+0j),False,0.1317450723706513,M6r,0.18451391671933726,k2r,False,False,
randinit_aff13_seed4,13,y,7,0.30828840281319136,True,12,12,13,(0.8940270954830103+0j),False,0.11870639611548328,M2r,0.2116249942948579,k2l,False,False,
randinit_aff13_seed4,13,y,8,0.332430010980394,True,12,12,13,(0.9524782966340738+0j),True,0.15358292036307034,M6l,0.2728807283035228,k6l,False,False,
randinit_aff13_seed4,13,y,9,0.3740957965676324,True,12,12,13,(0.9545510773257253+0j),True,0.1567363267893845,M7l,0.23105311314502797,k3l,False,False,
randinit_aff13_seed4,13,y,10,0.2823674768482013,True,12,12,13,(0.9022098540054733+0j),True,0.12255020177895234,M0l,0.2431154590297267,k5l,False,False,
randinit_aff13_seed4,13,y,11,0.22146445275794918,True,12,12,13,(0.9199361469754085+0j),True,0.13855385929966801,M12l,0.1962980284492268,k5r,False,False,
randinit_aff13_seed4,13,y,12,0.23490892425637463,True,12,12,13,(0.9452038086305781+0j),True,0.14251442769165257,M5l,0.22860563492195604,k2l,False,False,
randinit_aff13_seed4,13,y,13,0.35278280696537767,True,12,12,13,(0.9588111244222011+0j),True,0.15110754336757562,M4r,0.22030357567295966,k5l,False,False,
randinit_aff13_seed4,13,y,14,0.23300022366925266,True,12,12,13,(0.9453431825873262+0j),True,0.13063209276490426,M8l,0.2011075758180007,k5r,False,False,
randinit_aff13_seed4,13,y,15,0.33205775320885506,True,12,12,13,(0.942109093173307+0j),True,0.11938995187038001,M2r,0.2412605736711328,k5r,False,False,
randinit_aff13_seed4,13,y,16,0.28185707219579875,True,12,12,13,(0.9211904120556343+0j),True,0.12616215607260844,M2l,0.2357198230412215,k4r,False,False,
randinit_aff13_seed4,13,y,17,0.270380058330355,True,12,12,13,(0.9352275529314636+0j),True,0.19055923217423648,M9r,0.22283811477185173,k5l,False,False,
randinit_aff13_seed4,13,y,18,0.26725412950751776,True,12,12,13,(0.9677396795685154+0j),True,0.13093502668417437,M6l,0.21663262904277134,k6r,False,False,
randinit_aff13_seed4,13,y,19,0.2751726400185646,True,12,12,13,(0.9085232916423012+0j),True,0.14418174889979057,M11r,0.24983997290466156,k5r,False,False,
randinit_aff13_seed4,13,y,20,0.3103392372026274,True,12,12,13,(0.907973795011317+0j),True,0.1556928709730548,M1r,0.2032206995142672,k3r,False,False,
randinit_aff13_seed4,13,y,21,0.29729608125734597,True,12,12,13,(0.9237381510370181+0j),True,0.1481211470412309,M4r,0.2039610529832517,k3l,False,False,
randinit_aff13_seed4,13,y,22,0.2903243241782098,True,12,12,13,(0.9771419594697428+0j),True,0.13248829097609413,M2r,0.24059006473727115,k5r,False,False,
randinit_aff13_seed4,13,y,23,0.33826086480043566,True,12,12,13,(0.9239838667507182+0j),True,0.17675284596814836,M8r,0.18368835981309262,k6l,False,False,
randinit_aff13_seed4,13,y,24,0.265470986824899,True,12,12,13,(0.8732748644760236+0j),False,0.11669563848978681,M9r,0.21264303526905406,k2r,False,False,
randinit_aff13_seed4,13,y,25,0.2908638147184164,True,12,12,13,(0.9525755250007895+0j),True,0.13490177333430053,M11l,0.23593136628684871,k4r,False,False,
randinit_aff13_seed4,13,y,26,0.32361868500254015,True,12,12,13,(0.9113183339590161+0j),True,0.1448954710757967,M5r,0.21739323225725096,k6l,False,False,
randinit_aff13_seed4,13,y,27,0.36505307637911505,True,12,12,13,(0.9037072717911688+0j),True,0.12840989450899307,M3r,0.22165413999748446,k2l,False,False,
randinit_aff13_seed4,13,y,28,0.2875346872716715,True,12,12,13,(0.9101248401766588+0j),True,0.1243610596365262,M12r,0.2292087716205777,k4r,False,False,
randinit_aff13_seed4,13,y,29,0.2629944783384741,True,12,12,13,(0.952005215288274+0j),True,0.11892877001810495,M10l,0.23035050997397288,k4r,False,False,
randinit_aff13_seed4,13,y,30,0.30431994890483977,True,12,12,13,(0.9547324614641032+0j),True,0.17097277202509367,M0r,0.22118551603865602,k2r,False,False,
randinit_aff13_seed4,13,y,31,0.28268850101090964,True,12,12,13,(0.8874246718962305+0j),False,0.14255358406897287,M11l,0.2878938726321838,k2r,False,False,
randinit_aff13_seed4,13,y,32,0.2501150293892791,True,12,12,13,(0.8932286852516302+0j),False,0.13207382007481486,M2l,0.199440346573485,k1l,False,False,
randinit_aff13_seed4,13,y,33,0.3086027936179666,True,12,12,13,(0.9421599235257307+0j),True,0.1627734858779355,M1r,0.226353605573475,k5l,False,False,
randinit_aff13_seed4,13,y,34,0.2859921754176098,True,12,12,13,(0.9045595968710328+0j),True,0.17841618066942874,M8r,0.18316373917360945,k5l,False,False,
randinit_aff13_seed4,13,y,35,0.3160651338365971,True,12,12,13,(0.9021460591911666+0j),True,0.12282574823962082,M12r,0.24253415041704304,k5r,False,False,
randinit_aff13_seed4,13,y,36,0.2646740306652778,True,12,12,13,(0.9008238629994604+0j),True,0.1455341968916617,M8r,0.23706493856285765,k3l,False,False,
randinit_aff13_seed4,13,y,37,0.29079857713432544,True,12,12,13,(0.9263675164162295+0j),True,0.15335775246319708,M0r,0.2417864315921957,k2r,False,False,
randinit_aff13_seed4,13,y,38,0.3063708653710735,True,12,12,13,(0.9204560931882108+0j),True,0.1646145882793341,M2l,0.2099443883388561,k6r,False,False,
randinit_aff13_seed4,13,y,39,0.23764879694690752,True,12,12,13,(0.9267045160483451+0j),True,0.1458096634919925,M0l,0.21005661265287937,k6l,False,False,
randinit_aff13_seed4,13,y,40,0.28458000518353727,True,12,12,13,(0.863953820770827+0j),False,0.11131562111415975,M9l,0.2204222705353503,k4l,False,False,
randinit_aff13_seed4,13,y,41,0.30116591790909947,True,12,12,13,(0.9235845381498122+0j),True,0.15726176306068831,M2l,0.2141456402463116,k6l,False,False,
randinit_aff13_seed4,13,y,42,0.2973838472544546,True,12,12,13,(0.9105754049479781+0j),True,0.15766739202620425,M3r,0.22127256828259467,k4l,False,False,
randinit_aff13_seed4,13,y,43,0.2893510329999239,True,12,12,13,(0.9321040891653406+0j),True,0.14827519526396368,M8l,0.2043199434882638,k4l,False,False,
randinit_aff13_seed4,13,y,44,0.30063410929010354,True,12,12,13,(0.9602387185129112+0j),True,0.15229793670699907,M0r,0.23217301617081817,k6r,False,False,
randinit_aff13_seed4,13,y,45,0.2686551392902141,True,12,12,13,(0.9326347752351684+0j),True,0.16156125059784626,M3r,0.21010953941674276,k2r,False,False,
randinit_aff13_seed4,13,y,46,0.2844283037733379,True,12,12,13,(0.9412478222786406+0j),True,0.12744681560095505,M1l,0.2403272663154933,k4r,False,False,
randinit_aff13_seed4,13,y,47,0.3063904874274255,True,12,12,13,(0.9248340780597646+0j),True,0.16340939134170193,M8r,0.18933100490908356,k6l,False,False,
randinit_aff13_seed4,13,y,48,0.2983442401534346,True,12,12,13,(0.9541651874956215+0j),True,0.14353257474881043,M6l,0.22905089875630077,k5l,False,False,
randinit_aff13_seed4,13,y,49,0.2853272301099943,True,12,12,13,(0.9135645031548622+0j),True,0.13195655182708635,M12l,0.22159107188271798,k1l,False,False,
randinit_aff13_seed4,13,y,50,0.2639378370334684,True,12,12,13,(0.9609996094289229+0j),True,0.15525360779526892,M2r,0.22960311779489442,k6l,False,False,
randinit_aff13_seed4,13,y,51,0.2967251134274169,True,12,12,13,(0.9270103946695175+0j),True,0.1357611622829799,M9l,0.24539491049943676,k3r,False,False,
randinit_aff13_seed4,13,y,52,0.288781686378684,True,12,12,13,(0.9300174376457364+0j),True,0.1787261991667287,M1r,0.26407411410525233,k5l,False,False,
randinit_aff13_seed4,13,y,53,0.3989364519025878,True,12,12,13,(0.9257109205257034+0j),True,0.1544381571942779,M2l,0.23258711758076459,k6l,False,False,
randinit_aff13_seed4,13,y,54,0.30711441032390524,True,12,12,13,(0.9243866578141395+0j),True,0.12381671075907234,M4r,0.20885310567531487,k6l,False,False,
randinit_aff13_seed4,13,y,55,0.2797210191375012,True,12,12,13,(0.9547275186002314+0j),True,0.1436021052376335,M8r,0.21952807869256483,k6r,False,False,
randinit_aff13_seed4,13,y,56,0.3060346323555705,True,12,12,13,(0.9386433129558179+0j),True,0.15224530068771244,M8l,0.2501728646419786,k5r,False,False,
randinit_aff13_seed4,13,y,57,0.3496645976806126,True,12,12,13,(0.9783707448344034+0j),True,0.13464091963971564,M3r,0.24194601039545865,k4r,False,False,
randinit_aff13_seed4,13,y,58,0.3499234223317354,True,12,12,13,(0.8834248437072818+0j),False,0.16652299615493873,M11r,0.21309900876329563,k6l,False,False,
randinit_aff13_seed4,13,y,59,0.279544408805996,True,12,12,13,(0.9119260201640439+0j),True,0.1828481201828746,M7r,0.26138202199429017,k2r,False,False,
randinit_aff13_seed4,13,y,60,0.33193874608211776,True,12,12,13,(0.9891207042209388+0j),True,0.15335345127218417,M9l,0.23417652857554458,k4l,False,False,
randinit_aff13_seed4,13,y,61,0.25260133117253497,True,12,12,13,(0.9680456206009949+0j),True,0.13501494977080009,M1r,0.21993087180335918,k5l,False,False,
randinit_aff13_seed4,13,y,62,0.33147278986840123,True,12,12,13,(0.8767347348914576+0j),False,0.1450105784733069,M1r,0.23780744175224253,k4l,False,False,
randinit_aff13_seed4,13,y,63,0.2763058390500237,True,12,12,13,(0.9742669593653038+0j),True,0.14370556057072081,M6l,0.3024348559683832,k3l,False,False,
randinit_aff13_seed4,13,y,64,0.2983081393968181,True,12,12,13,(0.9457724964118893+0j),True,0.14734141648473814,M3l,0.26112448150514717,k2l,False,False,
randinit_aff13_seed4,13,y,65,0.2702583378419447,True,12,12,13,(0.9511541011560722+0j),True,0.14797645462344078,M2l,0.25206202739496636,k4l,False,False,
randinit_aff13_seed4,13,y,66,0.38839532203829086,True,12,12,13,(0.9549453062438465+0j),True,0.1270387378210638,M6l,0.2046859682848842,k6r,False,False,
randinit_aff13_seed4,13,y,67,0.3552594861601842,True,12,12,13,(0.9318441407607392+0j),True,0.14590826077265137,M1r,0.1837100789154891,k2r,False,False,
randinit_aff13_seed4,13,y,68,0.25350197927998247,True,12,12,13,(0.9297264828311659+0j),True,0.1368834496066923,M6r,0.23803988041370194,k2r,False,False,
randinit_aff13_seed4,13,y,69,0.3964400958530391,True,12,12,13,(0.9134913031891967+0j),True,0.15385494557162213,M0l,0.23339229132121486,k1l,False,False,
randinit_aff13_seed4,13,y,70,0.3133149649980148,True,12,12,13,(0.9563356517565519+0j),True,0.1447300181723768,M6r,0.23215087579115495,k2r,False,False,
randinit_aff13_seed4,13,y,71,0.41213639345934144,True,12,12,13,(0.9076640279077617+0j),True,0.16679541360908556,M7r,0.26685282052098713,k5l,False,False,
randinit_aff13_seed4,13,y,72,0.2834611626021109,True,12,12,13,(0.8924594545055494+0j),False,0.15389653841083872,M8l,0.22178069317513227,k6l,False,False,
randinit_aff13_seed4,13,y,73,0.2871941944069515,True,12,12,13,(0.9582405247137393+0j),True,0.14668974298859405,M12r,0.2438377426526333,k2r,False,False,
randinit_aff13_seed4,13,y,74,0.33009268803420316,True,12,12,13,(0.9133073485121671+0j),True,0.12521769210636519,M1l,0.2344470899828251,k1r,False,False,
randinit_aff13_seed4,13,y,75,0.2497833279332797,True,12,12,13,(0.9755075930472201+0j),True,0.14295286808322555,M8l,0.20094851167789118,k5l,False,False,
randinit_aff13_seed4,13,y,76,0.3357069628995367,True,12,12,13,(0.9095775619364912+0j),True,0.1379604552736252,M7l,0.18485624364388933,k4l,False,False,
randinit_aff13_seed4,13,y,77,0.33817827069027434,True,12,12,13,(0.9370325371684891+0j),True,0.14712314737262808,M4r,0.19397899268348207,k2l,False,False,
randinit_aff13_seed4,13,y,78,0.2198392633243507,True,12,12,13,(0.9248116985174092+0j),True,0.15145265077119346,M8l,0.26135569363945016,k2l,False,False,
randinit_aff13_seed4,13,y,79,0.2887344952949275,True,12,12,13,(0.9227802702854723+0j),True,0.14849813188743416,M7r,0.23275203727253324,k3r,False,False,
randinit_aff13_seed4,13,y,80,0.36629540378406844,True,12,12,13,(0.8856337910232001+0j),False,0.1517649961566373,M5l,0.19391798817652753,k4r,False,False,
randinit_aff13_seed4,13,y,81,0.2751610889390306,True,12,12,13,(0.9063932498209438+0j),True,0.12067864291706978,M0l,0.2537460455039583,k4l,False,False,
randinit_aff13_seed4,13,y,82,0.3521203370150244,True,12,12,13,(0.9074190614241187+0j),True,0.12936479276846927,M4r,0.3384556410942582,k2r,False,False,
randinit_aff13_seed4,13,y,83,0.3168491623637086,True,12,12,13,(0.9623462927180733+0j),True,0.11986078297717292,M1r,0.21790365315670893,k5l,False,False,
randinit_aff13_seed4,13,y,84,0.3732556509522149,True,12,12,13,(0.9235112318226254+0j),True,0.1378817336121231,M2r,0.24614159328077134,k1r,False,False,
randinit_aff13_seed4,13,y,85,0.33232891129815095,True,12,12,13,(0.9484318431160916+0j),True,0.19821726931108083,M2l,0.2313505909908355,k4r,False,False,
randinit_aff13_seed4,13,y,86,0.23580920988605336,True,12,12,13,(0.9121241758034601+0j),True,0.1661790803428655,M1l,0.2144024902072949,k4l,False,False,
randinit_aff13_seed4,13,y,87,0.3331021123598541,True,12,12,13,(0.959393731468806+0j),True,0.14914041502244713,M2r,0.21243080005876067,k4l,False,False,
randinit_aff13_seed4,13,y,88,0.30921548341771865,True,12,12,13,(0.9615256592319218+0j),True,0.14367061731325867,M8r,0.237155924465134,k1r,False,False,
randinit_aff13_seed4,13,y,89,0.3109236408238151,True,12,12,13,(0.9107030826473909+0j),True,0.15435716101055638,M12r,0.22887618363105555,k2l,False,False,
randinit_aff13_seed4,13,y,90,0.3535933934336195,True,12,12,13,(0.8983942103417543+0j),False,0.1517944219712019,M10l,0.23423366409237797,k5r,False,False,
randinit_aff13_seed4,13,y,91,0.27127259379903573,True,12,12,13,(0.9436586928660325+0j),True,0.12800895671200183,M2l,0.24958327664631172,k5l,False,False,
randinit_aff13_seed4,13,y,92,0.2829002781108574,True,12,12,13,(0.9297044478100188+0j),True,0.14020491483888126,M6l,0.2747654564308221,k4r,False,False,
randinit_aff13_seed4,13,y,93,0.31300284582473575,True,12,12,13,(0.9375153034313506+0j),True,0.12262141792976561,M11r,0.2453247860648152,k3r,False,False,
randinit_aff13_seed4,13,y,94,0.2421042708671538,True,12,12,13,(0.950064286407291+0j),True,0.12926146119563245,M7r,0.20880814059855551,k4r,False,False,
randinit_aff13_seed4,13,y,95,0.3725464605691406,True,12,12,13,(0.9283106043497942+0j),True,0.18607976985442895,M5r,0.1947663213982481,k4l,False,False,
randinit_aff13_seed4,13,y,96,0.3889149919000589,True,12,12,13,(0.8947043228589682+0j),False,0.14273967732639256,M11r,0.23375956170810364,k6l,False,False,
randinit_aff13_seed4,13,y,97,0.2708637291703022,True,12,12,13,(0.9178603111310135+0j),True,0.13119415258067255,M1l,0.21047893974450327,k5l,False,False,
randinit_aff13_seed4,13,y,98,0.23694805251681164,True,12,12,13,(0.9340818160978817+0j),True,0.14154065892544798,M12l,0.2583037448888398,k6l,False,False,
randinit_aff13_seed4,13,y,99,0.2834384195953073,True,12,12,13,(0.925610377510579+0j),True,0.14376426535683798,M4l,0.1833420067706953,k1l,False,False,
randinit_aff13_seed4,13,y,100,0.26736688937213837,True,12,12,13,(0.9148864449158989+0j),True,0.13455345346800965,M0r,0.21070496080585227,k5r,False,False,
randinit_aff13_seed4,13,y,101,0.2305926320029896,True,12,12,13,(0.8991336268542687+0j),False,0.1423639378316362,M5r,0.18642275459270857,k4r,False,False,
randinit_aff13_seed4,13,y,102,0.28462811963148266,True,12,12,13,(0.9534595726889392+0j),True,0.1708753897436751,M11l,0.20746365963856647,k6r,False,False,
randinit_aff13_seed4,13,y,103,0.30800758120149335,True,12,12,13,(0.931301902706268+0j),True,0.14631191620072204,M5l,0.25678362266072907,k4r,False,False,
randinit_aff13_seed4,13,y,104,0.35795431432795527,True,12,12,13,(0.9594813585925664+0j),True,0.14911405362704547,M2l,0.1924102257358591,k4r,False,False,
randinit_aff13_seed4,13,y,105,0.30049015059716655,True,12,12,13,(0.8652019205994389+0j),False,0.12959029046889164,M12r,0.23228761768776637,k2l,False,False,
randinit_aff13_seed4,13,y,106,0.28449578098051714,True,12,12,13,(0.9179441298730177+0j),True,0.14194615370709823,M11r,0.23329470013703738,k4l,False,False,
randinit_aff13_seed4,13,y,107,0.2972425118186495,True,12,12,13,(0.9479924137015456+0j),True,0.1557744584982046,M4l,0.22983243528672145,k1l,False,False,
randinit_aff13_seed4,13,y,108,0.2868919289044453,True,12,12,13,(0.9253802789578809+0j),True,0.13715676237991947,M10l,0.19630944848571763,k4r,False,False,
randinit_aff13_seed4,13,y,109,0.3367951904480196,True,12,12,13,(0.8983581313018367+0j),False,0.14115941245729097,M10l,0.20332835521964268,k4l,False,False,
randinit_aff13_seed4,13,y,110,0.23229511766462596,True,12,12,13,(0.9528971600221251+0j),True,0.15759284305075177,M0l,0.26172381249231397,k5l,False,False,
randinit_aff13_seed4,13,y,111,0.21618858481440892,True,12,12,13,(0.971471084543767+0j),True,0.1667541868284527,M12l,0.21829046477844632,k3r,False,False,
randinit_aff13_seed4,13,y,112,0.32958496754476,True,12,12,13,(0.9343161953523805+0j),True,0.17485454412181892,M3r,0.25698245268704645,k3l,False,False,
randinit_aff13_seed4,13,y,113,0.2646064936862732,True,12,12,13,(0.9666048301688437+0j),True,0.1371179328746181,M5l,0.2460305559305856,k1r,False,False,
randinit_aff13_seed4,13,y,114,0.30675843765000876,True,12,12,13,(0.9509885649601907+0j),True,0.13580794735939464,M4l,0.21063438538919857,k1l,False,False,
randinit_aff13_seed4,13,y,115,0.27629558209802635,True,12,12,13,(0.9555132987086754+0j),True,0.17695274331604416,M11r,0.19934562931112274,k2l,False,False,
randinit_aff13_seed4,13,y,116,0.28131571771511343,True,12,12,13,(0.9361990189908606+0j),True,0.13141331507307139,M9l,0.2665254675796203,k3l,False,False,
randinit_aff13_seed4,13,y,117,0.3022205535733679,True,12,12,13,(0.9441073778523229+0j),True,0.21113372333621297,M11r,0.1941151832126308,k2r,False,False,
randinit_aff13_seed4,13,y,118,0.2936723840151975,True,12,12,13,(0.9401736632148794+0j),True,0.12126840589624596,M6r,0.22543872362606185,k5r,False,False,
randinit_aff13_seed4,13,y,119,0.3100820615801649,True,12,12,13,(0.9463721143095877+0j),True,0.1478809377142086,M11l,0.25652173803305506,k3l,False,False,
randinit_aff13_seed4,13,y,120,0.2677622138213743,True,12,12,13,(0.9247162968459399+0j),True,0.1339820252211342,M9l,0.23809788192689943,k1l,False,False,
randinit_aff13_seed4,13,y,121,0.23389251837957967,True,12,12,13,(0.9417432375470823+0j),True,0.13684731593340876,M8l,0.2115520314801767,k3l,False,False,
randinit_aff13_seed4,13,y,122,0.35526506391702967,True,12,12,13,(0.8895398006842778+0j),False,0.1368939619569254,M8l,0.20988835573052958,k6r,False,False,
randinit_aff13_seed4,13,y,123,0.24956850741116,True,12,12,13,(0.9317712740332822+0j),True,0.16119853133466588,M0l,0.21908612136356637,k6l,False,False,
randinit_aff13_seed4,13,y,124,0.31781890222419845,True,12,12,13,(0.9053284937075198+0j),True,0.11749464747851512,M5r,0.209258596627399,k1l,False,False,
randinit_aff13_seed4,13,y,125,0.30396538280722024,True,12,12,13,(0.9191705706356841+0j),True,0.18183187655596242,M3l,0.20834463214885487,k6r,False,False,
randinit_aff13_seed4,13,y,126,0.34006387960131607,True,12,12,13,(0.9275819958819753+0j),True,0.13390852193169117,M8l,0.25662458630786433,k6l,False,False,
randinit_aff13_seed4,13,y,127,0.3646123281585142,True,12,12,13,(0.963294633324839+0j),True,0.16467876662544273,M7l,0.23114707606557713,k4r,False,False,
randinit_aff13_seed5,13,x,0,0.33114040661995964,True,12,12,13,(0.9056894707012313+0j),True,0.1576340978554534,M3r,0.2021022780796328,k2r,False,False,
randinit_aff13_seed5,13,x,1,0.40893785351049977,True,12,12,13,(0.9500405884286133+0j),True,0.13244707554725682,M2l,0.23527743388556568,k2r,False,False,
