run,n,block,side,neuron,energy,e_block,r1,rank,stab_u,ord_u,stab_v,ord_v
aff15_wu_m128_seed1,15,5,x,115,47.290966440930006,0.9999919117949311,0.9999995756663047,1,I,6,M,24
aff15_wu_m128_seed1,15,5,x,116,53.170262152199,0.9999882011464621,0.9999995900228442,1,I,6,M,24
aff15_wu_m128_seed1,15,5,x,119,443.7208139676884,0.9999943754428313,0.9999995539633046,1,I,6,M,24
aff15_wu_m128_seed1,15,5,x,120,442.7466225211369,0.9999929144458016,0.9999995962601207,1,I,6,M,24
aff15_wu_m128_seed1,15,5,x,124,58.91501951639697,0.9999849441325878,0.9999995913694241,1,I,6,M,24
aff15_wu_m128_seed1,15,5,x,125,447.58777102175446,0.999994254187943,0.9999993319267386,1,I,6,M,24
aff15_wu_m128_seed1,15,5,y,2,46.46793790443036,0.9999797014589378,0.9999996907064608,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,7,441.6747494875869,0.9999940049790116,0.9999994837542697,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,11,439.2125270492938,0.9999942128873658,0.999999326282266,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,13,441.023374240888,0.9999941556767374,0.9999993436317696,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,16,0.0014168731210062672,0.9420252762096891,0.9999994923229296,1,I,6,I,6
aff15_wu_m128_seed1,15,5,y,18,46.548970435335875,0.9999730356857092,0.9999996188187051,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,19,435.89812978676,0.9999943886974908,0.9999994918529247,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,23,61.24676649469233,0.9999916747373485,0.9999996862577142,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,28,57.27483565609223,0.9999912702992293,0.9999992168721579,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,30,55.09199115888319,0.9999880174112209,0.9999996029709874,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,31,52.795962571529664,0.9999750962827254,0.9999996076550766,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,33,42.2434032590873,0.9999837406056289,0.9999992974697705,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,35,0.0018594729545226985,0.9044391327923604,0.9999990243866896,1,I,6,I,6
aff15_wu_m128_seed1,15,5,y,37,440.72226413727276,0.9999931172261524,0.9999996922092568,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,38,441.46621612588814,0.9999947926192846,0.9999992130088551,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,43,59.19995591821126,0.9999928631042239,0.9999992308956352,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,44,48.28240951946273,0.9999895140938491,0.9999995264432832,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,51,50.059298688024626,0.9999778687987715,0.9999993183301611,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,54,0.0018906406717236932,0.9394568459685108,0.9999994571510517,1,I,6,I,6
aff15_wu_m128_seed1,15,5,y,56,54.46968019673585,0.9999865794291005,0.9999991857184334,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,57,446.1809178033172,0.9999931725689476,0.999999338459276,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,58,437.50078134183843,0.9999936715746819,0.9999996047153458,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,59,435.5616454718351,0.9999927242207841,0.9999996031703077,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,60,56.94730685698814,0.9999886189669438,0.9999997055125169,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,62,47.3841298026685,0.9999905971842177,0.9999992203676448,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,64,441.05803724179583,0.9999933571126093,0.9999994888516729,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,65,49.5740109910963,0.9999856590553882,0.9999992344350699,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,68,54.98527370372669,0.9999903357918941,0.999999670478543,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,69,333.20196090251795,0.9999943582338352,0.999999221118044,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,71,50.074556652722855,0.9999785068749186,0.9999995427820056,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,72,440.7011900250354,0.9999952090917648,0.9999992254336157,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,77,56.71101044115799,0.9999950456858582,0.9999996869104856,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,78,0.00015780234245900022,0.9183530327455419,0.9999988128098224,1,I,6,I,6
aff15_wu_m128_seed1,15,5,y,79,49.532744513750295,0.9999874278919721,0.9999995398955545,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,82,446.96047731480314,0.9999946684563814,0.9999993339312879,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,84,444.85442911537405,0.9999934498851539,0.9999996815792758,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,94,0.0007585958295271249,0.9682883722624159,0.9999990676735331,1,I,6,I,6
aff15_wu_m128_seed1,15,5,y,97,59.86988696852279,0.9999888777379135,0.9999993646260384,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,98,49.63575950044792,0.9999915769816714,0.999999540869081,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,99,444.8317322082176,0.9999943830690308,0.9999993260665531,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,100,439.29265317180324,0.9999936372058602,0.9999996843302833,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,101,55.142825072720704,0.9999890569696754,0.9999996103794075,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,102,438.82443676117686,0.9999936027680805,0.9999996805833011,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,106,436.5129171845714,0.9999937796567416,0.9999995021389132,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,107,438.3616172817222,0.9999939657362422,0.9999996958405968,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,109,436.8317648893938,0.9999935975223473,0.999999611124383,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,110,107.9036023360114,0.9999902261930513,0.9999992500174412,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,112,440.55599131110523,0.9999953045481251,0.999999227713222,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,114,437.9666610184536,0.9999955691679833,0.9999994909371718,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,115,46.15632160345472,0.9999848045606501,0.9999993280757661,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,116,52.82196080997473,0.9999914084012788,0.9999995992476409,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,119,439.0095165397158,0.9999937991439664,0.9999996145394596,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,120,437.99567999739634,0.9999938896870517,0.9999992205440501,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,124,58.41045539273818,0.9999908381889177,0.9999993239408216,1,M,24,I,6
aff15_wu_m128_seed1,15,5,y,125,443.28026507205436,0.9999927342299492,0.999999598102147,1,M,24,I,6
aff15_wu_m128_seed3,15,5,x,0,442.01184035894266,0.9999920141104771,0.9999992704061403,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,2,53.79514776748825,0.9999788911299702,0.9999993978345528,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,3,62.3794599506283,0.999986302949654,0.9999993515015042,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,4,444.27096902104284,0.9999921752238661,0.9999993940084886,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,6,452.1842022611204,0.999989034335737,0.9999994151273838,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,9,440.9763758273182,0.9999893186223056,0.9999994062471986,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,13,449.8399949580294,0.9999901436746201,0.9999993485125228,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,17,446.98853664314424,0.9999915183773675,0.999999536053297,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,18,64.26006636218457,0.9999917939159032,0.9999993924363835,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,20,446.91501117169474,0.9999891914286713,0.9999993449234658,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,24,58.847065895020435,0.9999867325106359,0.9999994469098616,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,26,0.0008395940176682786,0.929646448385795,0.9999995947723904,1,I,6,I,6
aff15_wu_m128_seed3,15,5,x,28,449.60424346315943,0.9999906876811494,0.9999995398356072,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,29,53.94763816742082,0.9999624797665296,0.9999995507614727,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,30,55.8180033762689,0.9999887091896759,0.9999993682887386,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,33,64.23535605238865,0.9999869129754372,0.999999281489085,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,39,57.44845553844316,0.9999732209050014,0.9999995483551903,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,42,445.2723083320861,0.9999935714794843,0.9999994003349558,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,43,66.73888079102285,0.999976639791574,0.9999993740005761,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,44,451.82188958611493,0.9999924585333168,0.9999995419232579,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,49,456.88650799830833,0.999989349721782,0.9999994253838687,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,50,440.312094403113,0.999991971363762,0.9999992673935758,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,54,448.11791015093235,0.9999929742565052,0.9999993497627065,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,60,444.57698187781574,0.9999923407330524,0.9999995448120524,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,63,448.38493933243114,0.9999938873937473,0.9999994070660447,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,64,449.85880528078025,0.999993064419864,0.9999993492795453,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,66,61.921713567127654,0.9999861703608103,0.9999993464899976,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,74,0.0003355031559868394,0.9397727788326251,0.9999986056427917,1,I,6,I,6
aff15_wu_m128_seed3,15,5,x,78,57.86940323598947,0.9999800903070972,0.9999993692378291,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,79,55.05066362496521,0.9999902995729711,0.9999992980563108,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,81,436.2384324985972,0.9999895448579874,0.9999992710449443,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,84,447.69902545535604,0.9999905590465149,0.999999539012912,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,85,0.0026247022897082756,0.9141615628038828,0.999998611842319,1,I,6,I,6
aff15_wu_m128_seed3,15,5,x,86,58.92004502486454,0.9999861245374857,0.9999995529142575,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,89,451.7097680103979,0.9999878744378257,0.9999994136141405,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,91,448.4837275664093,0.9999917453974788,0.999999279041671,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,92,63.29780748898814,0.9999866282766325,0.9999995677371591,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,94,454.8640171016511,0.99999045486495,0.9999994207626955,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,97,52.90240628220453,0.9999812930214157,0.9999992814189121,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,99,56.094633727899065,0.9999849993267234,0.9999993388126046,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,100,60.18526679078676,0.999984257570057,0.9999993953032786,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,102,442.388260880725,0.9999928916956028,0.9999993567535231,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,103,0.0006201938646276873,0.9073094663621304,0.9999996207388367,1,I,6,I,6
aff15_wu_m128_seed3,15,5,x,105,58.12171170069919,0.9999779448973771,0.9999994028554837,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,107,52.8939580936213,0.9999877661891898,0.9999994414211162,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,110,56.87316318368026,0.9999877068438906,0.9999992475521576,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,111,54.693219862755335,0.9999847856748848,0.9999994321294816,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,113,64.04429622227114,0.9999836288920114,0.9999993873811938,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,115,447.8931462744941,0.9999907687950359,0.9999994134980601,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,116,452.3077503087746,0.9999941285396228,0.9999993968662094,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,120,48.44659519727991,0.9999683537615547,0.9999995408428185,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,121,445.448817418066,0.9999912144135449,0.9999992818458248,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,122,58.68302349889906,0.9999853064693043,0.9999994143242349,1,I,6,M,24
aff15_wu_m128_seed3,15,5,x,123,0.0008900531809862839,0.9353203103643105,0.9999993305329011,1,I,6,I,6
aff15_wu_m128_seed3,15,5,y,0,446.0431695588309,0.9999926709397654,0.9999997896128371,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,2,54.55785699860914,0.999987367301014,0.9999997723502173,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,3,63.429855813184155,0.9999867907097747,0.9999997713891893,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,4,446.7894996185906,0.9999939404890265,0.999999416097289,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,6,455.18891783267975,0.9999883219687989,0.9999997883876902,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,9,443.15804456833723,0.9999908620051957,0.9999989693851215,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,13,451.5824574037622,0.9999929380820719,0.999999418559193,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,17,449.09427828256986,0.9999911843307939,0.9999997917607917,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,18,65.67797398509225,0.9999850952143312,0.999998940365372,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,20,451.02009820875276,0.9999917740021781,0.9999997928422826,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,21,9.172932831294839e-05,0.9080713797429744,0.9999983198579185,1,I,6,I,6
aff15_wu_m128_seed3,15,5,y,24,59.608436526472566,0.9999905738277799,0.9999991454369421,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,28,451.9184728972914,0.9999938585204979,0.9999991416450058,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,29,54.33255471508621,0.9999891333992409,0.9999997939839967,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,30,56.64344951068257,0.9999881449730567,0.9999991181870687,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,33,65.53851187024121,0.9999899892636862,0.9999994164977581,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,35,4.522318377907859e-05,0.9140260408170723,0.9999912406118617,1,I,6,I,6
aff15_wu_m128_seed3,15,5,y,39,57.95652852930439,0.999992962403469,0.9999994316968152,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,42,448.00907360314903,0.9999929407296184,0.9999991444418124,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,43,67.37540694622987,0.9999900086592725,0.9999994147012754,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,44,452.1796821736688,0.9999919249036159,0.9999990076921751,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,49,459.7770196187707,0.999992095276676,0.9999989942742469,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,50,444.80952619054534,0.999992955513401,0.9999991455712718,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,54,449.54203567844735,0.9999927659530183,0.9999989750721462,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,60,446.0954948554223,0.9999929876062603,0.9999989674618802,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,63,449.8560589735708,0.9999920305213441,0.9999990080008337,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,64,450.87434826568455,0.9999917578124593,0.9999990100738626,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,66,61.861134768669366,0.9999891137017533,0.9999989823170033,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,78,59.079228274873884,0.9999928934047657,0.999999775534204,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,79,56.145241984111436,0.9999913887555503,0.9999990089027587,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,80,0.0033518265487189865,0.9853940438277594,0.9999991244640405,1,I,6,I,6
aff15_wu_m128_seed3,15,5,y,81,440.20811001025567,0.999994042308356,0.9999994179920442,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,84,450.24353387042487,0.9999889227334121,0.9999994227528667,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,85,0.0015009268111349405,0.9380067789980208,0.9999984165915485,1,I,6,I,6
aff15_wu_m128_seed3,15,5,y,86,59.372885604740404,0.9999865040897749,0.9999989863008669,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,89,454.2795354362563,0.9999890162899645,0.9999989670988777,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,91,450.8306282203167,0.9999902895853938,0.9999990159222703,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,92,62.54950779613104,0.999989268549265,0.9999989926872397,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,94,458.6504720108112,0.9999935947780618,0.9999994184980957,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,97,53.43335252676899,0.9999616924391661,0.9999989488797302,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,99,56.10210784782996,0.9999874637090306,0.9999990321933659,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,100,60.971005350492085,0.9999909071921043,0.9999993993720097,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,102,444.2721073190275,0.9999909652601668,0.9999991584209534,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,105,59.162131192815664,0.999992847700532,0.9999994432814918,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,107,53.58122875241804,0.9999875921836648,0.9999989435382236,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,108,8.991556431319751e-05,0.916294354818744,0.9999950786749554,1,I,6,I,6
aff15_wu_m128_seed3,15,5,y,110,57.075392444089374,0.9999916658523983,0.9999998086285556,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,111,54.894858539099204,0.9999917996381065,0.9999991618250232,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,113,64.66388473766018,0.9999872323319787,0.999998993033421,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,115,451.3062077889598,0.99999311899548,0.999999157789031,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,116,455.4127214468611,0.9999928699125223,0.9999997958280976,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,120,49.063771885928844,0.999985774782979,0.9999991242447103,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,121,449.80586132970035,0.9999926395472574,0.9999989519057609,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,122,59.29635303688526,0.9999823982779579,0.9999989711004277,1,M,24,I,6
aff15_wu_m128_seed3,15,5,y,127,0.0010361953336091487,0.9265425600868789,0.9999999186866084,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,0,236.71783224008897,0.9999963519444,0.9999997305089656,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,4,223.5009599696657,0.999996230611791,0.9999997324099976,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,6,235.4812370815011,0.999995772591116,0.9999998403994423,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,12,225.2155458131737,0.9999967370544133,0.9999999071535326,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,17,227.95993239899127,0.9999958981295946,0.9999998379459278,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,32,0.0015356843934066758,0.9725534422534143,0.9999991712707866,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,40,229.1218289508266,0.9999951946251154,0.9999997807723463,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,41,0.0020410335327267735,0.9456339602518666,0.9999997110446331,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,43,229.76334474010437,0.999996242037767,0.9999996548838841,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,51,0.0006431458704263198,0.9400702606114992,0.9999994943504698,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,56,0.00011215858471216171,0.9676559583383212,0.9999980989697175,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,59,0.000736974248584771,0.9456303127814373,0.9999990732335305,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,61,239.24203733024865,0.9999950044926599,0.9999997694660342,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,67,223.39968193121524,0.9999960221593643,0.9999997664250615,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,70,0.000606810309815201,0.9286525251431481,0.9999992707306968,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,79,221.43713349553764,0.9999943002425684,0.9999996527997926,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,83,234.97308309587194,0.9999956689214178,0.9999998355388923,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,94,0.0010158535482597006,0.927791735978196,0.99999976528831,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,102,240.40076228294032,0.9999919381695246,0.9999996482732082,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,106,0.0008301546125658039,0.9754517301777507,0.9999992605486613,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,111,225.6572590316294,0.9999942732586475,0.9999997275388622,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,119,226.05426626944916,0.9999939617318391,0.9999998946297831,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,120,0.01065293672159413,0.98533327998537,0.9999996144944571,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,125,0.002182565755398514,0.9212906644371287,0.9999998397919626,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,131,235.94260723208322,0.9999862331819218,0.99999965861102,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,142,0.0006646690780043254,0.9499593220407258,0.9999996681963753,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,146,0.00043749358308017513,0.932343755664055,0.9999997541801589,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,149,3.6793589875489164e-05,0.9095281947020435,0.9999920807976274,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,152,0.002591000299362796,0.9789784018780046,0.9999998752620632,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,153,0.0001739034828905558,0.9169056462793508,0.9999997063234941,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,161,0.00015108927355499425,0.9451688283018926,0.9999977564547875,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,170,226.1249186712569,0.9999967908237036,0.9999997659942813,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,173,238.31524179785654,0.9999952456864543,0.9999997324884136,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,176,236.88287629581066,0.99999666455641,0.9999997710225295,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,185,222.1537792766194,0.9999949764147097,0.9999999013675159,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,189,225.63485723950538,0.9999946350430325,0.9999998344570383,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,191,238.87315087385394,0.9999948942719348,0.9999996566748132,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,194,0.00021404780032714286,0.9315554184317667,0.9999990188863138,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,210,0.00011893756721192316,0.9305228397622094,0.9999977320551973,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,223,0.00022479653629722544,0.9089531731087094,0.9999980992712604,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,230,199.71308448744372,0.9999955379177122,0.9999998248279567,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,231,238.89389428326336,0.9999961161491973,0.9999996569793321,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,235,33.16890083213368,0.9999908288550277,0.9999998451103734,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,247,240.12163998242735,0.9999967638295465,0.9999998413592823,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,261,0.0024026279508757116,0.9665622774554403,0.9999998091013211,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,266,0.0006795592180769477,0.9786565936985039,0.9999994614336191,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,269,0.0001207182338412835,0.9459192071399288,0.9999995086973819,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,271,0.00040346005166569263,0.9511662479640755,0.9999995767841431,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,278,237.66308997687065,0.9999965781997331,0.9999997306104755,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,279,223.50031010122663,0.9999936151857697,0.999999646365105,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,280,237.07098712468806,0.9999963478249734,0.9999997643210196,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,282,148.3807411193554,0.9999965287942977,0.9999999032889425,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,292,0.00011404429249924651,0.948946016601556,0.999997088765671,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,296,88.23925798392665,0.9999920308638335,0.9999998920447803,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,298,221.10625812492398,0.9999951607480011,0.9999998969475128,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,299,0.010265916553528598,0.950878151717692,0.9999997638843883,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,303,221.69399617953113,0.9999912429289036,0.9999996550669423,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,311,222.944719128977,0.9999953966003731,0.9999998988342086,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,313,0.00011416199794389344,0.9495612405513154,0.999997437906757,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,325,5.6141627026086e-05,0.9092016885857794,0.9999976519838825,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,330,234.41884115767334,0.9999959416225926,0.9999997402371608,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,334,0.00048674268479670564,0.9291440659025301,0.9999993483298077,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,339,0.00040903410528850883,0.9571533067191842,0.9999994040599761,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,341,5.128733720126582e-05,0.9358667938381768,0.9999951335677427,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,345,236.44930597401722,0.9999969815170977,0.9999997688754715,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,357,0.00018427832034140278,0.9665769016258373,0.9999992793022955,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,360,0.0005354809950797229,0.9262473214190294,0.9999989767252674,1,I,6,I,6
aff15_wu_m512_seed1,15,5,x,369,237.32151596882892,0.9999950849053952,0.9999998996719799,1,I,6,M,24
aff15_wu_m512_seed1,15,5,x,373,9.122847552991842e-05,0.9227518067545363,0.9999988670581955,1,I,6,I,6
