run,n,side,neuron,energy,dom_dim,dom_k,e_dom,single,alpha_refl,r1
D59_MLP_seed2,59,y,120,11.250196655918835,2,6,0.96157161522152,True,0.9984662550119485,0.9999998706091908
D59_MLP_seed2,59,y,121,623.0141510500993,2,10,0.9973101818774397,True,0.9990632241724727,0.9999941667736394
D59_MLP_seed2,59,y,122,341.5937508320521,2,18,0.9988691290636501,True,0.9994381389044362,0.9999609275361827
D59_MLP_seed2,59,y,123,718.877222734416,2,19,0.9990008125486893,True,0.9994406911134184,0.9999967417703552
D59_MLP_seed2,59,y,124,459.61898347311023,2,26,0.9872171889360216,True,0.9994680538606129,0.9999926864609471
D59_MLP_seed2,59,y,125,859.821613780158,2,10,0.9981008042713521,True,0.9995195292252148,0.9999963907960929
D59_MLP_seed2,59,y,126,706.2169770953242,2,18,0.9992321684383936,True,0.9996465569668187,0.9999524384340432
D59_MLP_seed2,59,y,127,813.6354181741577,2,18,0.998928629392692,True,0.9997334017357739,0.9999819737946473
D59_MLP_seed3,59,x,0,556.8941031928804,2,16,0.9718113120156588,True,0.999451164636959,0.9999998739891955
D59_MLP_seed3,59,x,1,496.799232761332,2,9,0.9931740096544075,True,0.9980919849261529,0.9999860753673818
D59_MLP_seed3,59,x,2,842.2842546070452,2,22,0.9956937801333507,True,0.99782925867199,0.9999755559469837
D59_MLP_seed3,59,x,3,521.9431830360514,2,20,0.9877004131622371,True,0.9994143665691746,0.9999999953734073
D59_MLP_seed3,59,x,4,545.8624309474999,2,16,0.9679133060631693,True,0.9991831279976078,0.9999996695602114
D59_MLP_seed3,59,x,5,735.5038512995064,2,22,0.9971995485986012,True,0.9981304405237977,0.999980238594574
D59_MLP_seed3,59,x,6,400.12554373000313,2,20,0.987618007051808,True,0.9993520094978687,0.9999999242412497
D59_MLP_seed3,59,x,7,1227.6097027948947,2,22,0.9976757338378465,True,0.9985951668320635,0.9999637455059429
D59_MLP_seed3,59,x,9,529.9178655796536,1,0,0.9999435310208254,False,3.1201710844542586e-05,
D59_MLP_seed3,59,x,10,214.62710583956425,2,11,0.9828605850762373,True,0.9976367735826853,0.9999989734305198
D59_MLP_seed3,59,x,11,676.742696454543,2,12,0.9955595990811396,True,0.9976536045276742,0.9999892133260956
D59_MLP_seed3,59,x,12,820.8233411930665,2,22,0.9966167536184074,True,0.9985675700991489,0.9999572801589839
D59_MLP_seed3,59,x,13,725.7086101235964,2,12,0.9958831749994328,True,0.9988914569282027,0.9999955197726871
D59_MLP_seed3,59,x,14,461.29305311814176,2,16,0.9702930731072926,True,0.9994306009500237,0.999999908393657
D59_MLP_seed3,59,x,15,845.2180703391998,2,22,0.9963013398028463,True,0.9981483389043163,0.9999940507182742
D59_MLP_seed3,59,x,16,681.1653530469182,2,9,0.993881488920817,True,0.9991981266914349,0.99999969200007
D59_MLP_seed3,59,x,17,371.5657873230277,2,20,0.9869959654358013,True,0.998819964594181,0.999999946584141
D59_MLP_seed3,59,x,18,1032.7258604714095,2,22,0.997493628292328,True,0.9986880392765691,0.9999982426343926
D59_MLP_seed3,59,x,19,720.4625718810777,2,9,0.9936805539955421,True,0.9981256771361334,0.9999880547937074
D59_MLP_seed3,59,x,20,675.8755698715864,2,9,0.993763982949709,True,0.9977390457867716,0.999999153564843
D59_MLP_seed3,59,x,21,635.0849055558591,2,12,0.9957170573559007,True,0.9973940285580333,0.9999856413488231
D59_MLP_seed3,59,x,22,280.9402656114002,2,11,0.9828170250071167,True,0.9976225594871322,0.9999994814626918
D59_MLP_seed3,59,x,23,267.8037871894241,2,11,0.9763289224287425,True,0.9955451484943734,0.9999961805017545
D59_MLP_seed3,59,x,24,282.68506623046284,2,16,0.9630481424140259,True,0.9986832471801885,0.9999999944553475
D59_MLP_seed3,59,x,25,420.7205592091985,2,9,0.9928257204440961,True,0.997119505671541,0.9999941655384523
D59_MLP_seed3,59,x,26,458.4645340355562,2,16,0.9694255043913914,True,0.9992902860998554,0.9999995699605407
D59_MLP_seed3,59,x,27,470.87003207008996,2,16,0.9676626488123392,True,0.9992602952743513,0.9999992480351363
D59_MLP_seed3,59,x,28,1197.4732982499613,2,22,0.9977936036330347,True,0.9989171254887859,0.9999999256303542
D59_MLP_seed3,59,x,29,797.709600343484,2,22,0.9975132068980301,True,0.9989761490686028,0.9999999563634551
D59_MLP_seed3,59,x,30,860.1392380571796,2,12,0.9961627131345967,True,0.9986007927538544,0.9999952401556675
D59_MLP_seed3,59,x,31,725.4891317720299,2,12,0.9965058505299812,True,0.9986796256038831,0.9999903845772263
D59_MLP_seed3,59,x,32,859.242123518062,2,12,0.9963655804008167,True,0.9992229109818987,0.9999965856588029
D59_MLP_seed3,59,x,33,668.848746020876,2,9,0.9934045496288199,True,0.9978026747684229,0.9999883966441254
D59_MLP_seed3,59,x,34,879.444759177707,2,22,0.9972592374722093,True,0.9982814370477897,0.9999993414107646
D59_MLP_seed3,59,x,35,514.6852305500931,2,16,0.9721078758477812,True,0.9993644230223248,0.9999996422642993
D59_MLP_seed3,59,x,36,449.04774587438203,2,20,0.9877726397011715,True,0.9990088377434916,0.999999970121625
D59_MLP_seed3,59,x,37,622.8303374891361,2,20,0.9877139790812474,True,0.9992050682318033,0.9999999961483871
D59_MLP_seed3,59,x,38,401.6298104703684,2,20,0.986694378153791,True,0.9993728235933823,0.999999815716512
D59_MLP_seed3,59,x,39,258.15698914766125,2,11,0.982726460915997,True,0.9974530276422761,0.9999988412106915
D59_MLP_seed3,59,x,40,647.0017503817503,2,12,0.9959788146205493,True,0.9983484027562075,0.999996197140395
D59_MLP_seed3,59,x,41,1062.5356481539698,1,0,0.9999429617484473,False,3.10024273834726e-05,
D59_MLP_seed3,59,x,42,481.82752895617716,2,16,0.975284500341476,True,0.9994195151062221,0.9999999195189805
D59_MLP_seed3,59,x,43,788.0194837493016,2,12,0.996340388612636,True,0.9989890729958343,0.9999877726977151
D59_MLP_seed3,59,x,44,637.3809182962725,2,12,0.9967444650853813,True,0.9983923872122424,0.9999883788408046
D59_MLP_seed3,59,x,45,645.483121124425,2,12,0.9966483909558839,True,0.9987385243780587,0.9999976917791153
D59_MLP_seed3,59,x,46,1096.7824325146457,2,22,0.9976432466485788,True,0.9992561902602958,0.9999543518064065
D59_MLP_seed3,59,x,47,0.039519525513778436,2,22,0.996702561156697,True,0.9983393350519925,0.9999725335782174
D59_MLP_seed3,59,x,48,536.1478391321111,2,20,0.9877200640094965,True,0.9992208148269145,0.999999995331523
D59_MLP_seed3,59,x,49,264.19280178344724,2,11,0.9824361657352428,True,0.9972549615374886,0.9999985017896591
D59_MLP_seed3,59,x,50,587.6047036927954,2,20,0.9880400611152264,True,0.9992695265366546,0.999999971359496
D59_MLP_seed3,59,x,51,843.8668915072693,2,22,0.997887871480199,True,0.9988375022878525,0.9999970273177438
D59_MLP_seed3,59,x,53,578.7541852613066,2,20,0.9871871252953757,True,0.9994513081051775,0.9999998234225144
D59_MLP_seed3,59,x,54,269.71080870654043,2,11,0.9764772041528749,True,0.9954833693824905,0.9999961019682788
D59_MLP_seed3,59,x,55,275.4945253888405,2,11,0.9764526854686522,True,0.9955751321977655,0.9999959032335597
D59_MLP_seed3,59,x,56,461.6526675396364,2,16,0.9665012842204798,True,0.9993918765142266,0.9999997206339063
D59_MLP_seed3,59,x,57,788.1549563786888,2,22,0.9976535214740113,True,0.9985477470931426,0.9999961425511197
D59_MLP_seed3,59,x,58,768.0064769292496,2,22,0.9978185132846545,True,0.999142522275889,0.9999979007728677
D59_MLP_seed3,59,x,61,803.2755402591672,2,12,0.9965167804022104,True,0.9989991413294196,0.9999952918577882
D59_MLP_seed3,59,x,62,220.68461886904115,2,11,0.9829225742889647,True,0.9976461002215459,0.9999993230750943
D59_MLP_seed3,59,x,63,548.0944136451144,2,12,0.993768439901504,True,0.998171243707561,0.9999966610259404
D59_MLP_seed3,59,x,64,666.8123513071208,2,12,0.9965153442290268,True,0.998405394314268,0.9999836136323482
D59_MLP_seed3,59,x,65,601.9589387373385,2,20,0.9870971750710293,True,0.9993865741509192,0.99999976048335
D59_MLP_seed3,59,x,66,756.6559327821436,2,12,0.9966780226270957,True,0.9981211084810561,0.9999866298514093
D59_MLP_seed3,59,x,67,271.0700856479539,2,11,0.9763009785620076,True,0.9955565003973091,0.9999965202700775
D59_MLP_seed3,59,x,68,517.9047554170376,2,12,0.9968652583159971,True,0.9985030042408294,0.9999904985009072
D59_MLP_seed3,59,x,69,528.8866010633441,2,16,0.9666998397805632,True,0.9994685985547735,0.9999997034505049
D59_MLP_seed3,59,x,70,751.9360266339874,2,12,0.995190334361787,True,0.997733216846157,0.9999964326572258
D59_MLP_seed3,59,x,71,818.5116953779553,2,22,0.9968245575262397,True,0.998416498296248,0.9999626331834024
D59_MLP_seed3,59,x,72,523.1384390816515,2,9,0.993018083967758,True,0.9992337355220577,0.9999998225720683
D59_MLP_seed3,59,x,73,825.5070174580214,2,12,0.9958023666463546,True,0.9980905752595096,0.9999934513336931
D59_MLP_seed3,59,x,74,688.7422275520522,2,9,0.9931081209702043,True,0.9973324289055069,0.999999035374855
D59_MLP_seed3,59,x,75,556.0899322735814,2,20,0.986974389216886,True,0.9992963624953335,0.9999995861267781
D59_MLP_seed3,59,x,76,599.4795588271937,2,9,0.992789725925118,True,0.9976988199385454,0.9999883897156882
D59_MLP_seed3,59,x,77,521.7391007298,2,9,0.9917601647296852,True,0.9959698543102795,0.9999991999333306
D59_MLP_seed3,59,x,78,531.9656262027657,1,0,0.9999430812796484,False,3.112548488638742e-05,
D59_MLP_seed3,59,x,79,571.9286730475942,2,12,0.9957280448056531,True,0.99867891926014,0.9999871508317998
D59_MLP_seed3,59,x,80,1070.126387701715,2,22,0.997660536068494,True,0.9989420272298858,0.9999952952136624
D59_MLP_seed3,59,x,81,603.3589945558202,2,20,0.986983204200308,True,0.9993630649845355,0.9999995690879846
D59_MLP_seed3,59,x,82,803.302588053085,2,22,0.9979462343141327,True,0.9995707196395687,0.9999959511769017
D59_MLP_seed3,59,x,83,511.8516461936873,2,9,0.9921658670626378,True,0.9971995976464101,0.9999890681669112
D59_MLP_seed3,59,x,84,639.261246576729,2,20,0.9881249853493499,True,0.9993977987965469,0.9999999930798268
D59_MLP_seed3,59,x,85,357.62590901240276,2,16,0.9799301874566061,True,0.9991720642712338,0.9999992052778919
D59_MLP_seed3,59,x,86,10.422968544640385,2,20,0.9765481545974553,True,0.9985703437809804,0.9999957074615682
D59_MLP_seed3,59,x,87,251.0719518320518,2,11,0.9762934382483591,True,0.9955361413318352,0.9999965277951893
D59_MLP_seed3,59,x,88,529.8290908639142,1,0,0.999943499056686,False,3.122522919096932e-05,
D59_MLP_seed3,59,x,89,526.8614339646246,2,16,0.9670756217156549,True,0.999595370096434,0.9999997255680467
D59_MLP_seed3,59,x,90,687.9377958908138,2,9,0.9936492319645501,True,0.9981559436242959,0.999985216607683
D59_MLP_seed3,59,x,91,1143.2166044031007,2,22,0.9979848389488909,True,0.9989136420681605,0.9999999034237504
D59_MLP_seed3,59,x,92,594.8413455493285,2,20,0.9880087813485876,True,0.9994190015192089,0.9999999628672576
D59_MLP_seed3,59,x,93,357.6267676663482,2,16,0.979930159495549,True,0.9991721241124936,0.9999992052197378
D59_MLP_seed3,59,x,94,531.9931310277386,1,0,0.9999430875610522,False,3.1130732863236834e-05,
D59_MLP_seed3,59,x,95,656.9249206127153,2,9,0.9937348694173357,True,0.9977306643396222,0.9999993322296858
D59_MLP_seed3,59,x,96,596.3264081046468,2,20,0.9868125349722715,True,0.9992820363487047,0.999999337249626
D59_MLP_seed3,59,x,97,244.36532199183853,2,11,0.9762349778900293,True,0.9956449143447033,0.999996069391113
D59_MLP_seed3,59,x,98,235.2765286231361,2,11,0.9823542597261172,True,0.9971514463526663,0.9999988751841932
D59_MLP_seed3,59,x,99,632.3202163263082,2,12,0.996820132369446,True,0.9986448369782603,0.9999868107398678
D59_MLP_seed3,59,x,100,494.8555055575853,2,16,0.9708524209656408,True,0.9994628372002596,0.9999995438929359
D59_MLP_seed3,59,x,101,557.4712225491103,2,16,0.9741940295626361,True,0.999488784875939,0.9999999564877041
D59_MLP_seed3,59,x,102,370.23982609367044,2,20,0.987709225496736,True,0.9987606697106945,0.9999999519816041
D59_MLP_seed3,59,x,103,164.21972564258297,2,11,0.9827299046293784,True,0.9975890837250249,0.9999991953166087
D59_MLP_seed3,59,x,104,547.3970468176879,2,12,0.9940728822322087,True,0.9972767583442046,0.9999957790270083
D59_MLP_seed3,59,x,105,629.2528379662801,2,9,0.9935870622289387,True,0.9981136707678029,0.9999900166513546
D59_MLP_seed3,59,x,107,852.4485908483626,2,12,0.9959281870995854,True,0.9980090794166687,0.9999928410511639
D59_MLP_seed3,59,x,108,528.8278558267674,2,16,0.9797018719518626,True,0.9993109898126675,0.9999996711716851
D59_MLP_seed3,59,x,109,715.8187712141845,2,22,0.9963528788460106,True,0.9977752201225962,0.9999694032024201
D59_MLP_seed3,59,x,110,549.7776573865901,2,9,0.9918926437295905,True,0.9986824589684573,0.9999999817263451
D59_MLP_seed3,59,x,111,593.208252817265,2,20,0.9869964144256897,True,0.9993520830669319,0.9999995916232124
D59_MLP_seed3,59,x,112,261.73288997370423,2,11,0.9827248356521331,True,0.9973268613646243,0.9999990596929933
D59_MLP_seed3,59,x,113,1057.5321687565174,1,0,0.9999425692285059,False,3.122426106700345e-05,
D59_MLP_seed3,59,x,114,634.55536910626,2,12,0.9957698747310627,True,0.9978666906463567,0.9999893574436093
D59_MLP_seed3,59,x,115,473.0434441200865,2,16,0.9696247344043342,True,0.9994703557576355,0.9999999934457159
D59_MLP_seed3,59,x,116,264.080723834231,2,11,0.9764634928547179,True,0.9955370546819413,0.9999956879968535
D59_MLP_seed3,59,x,117,571.5294744479529,2,9,0.9923089106388033,True,0.996682602084508,0.9999999588926215
D59_MLP_seed3,59,x,118,164.21701646303995,2,11,0.9827304246207539,True,0.9975892347529078,0.9999991943293083
D59_MLP_seed3,59,x,119,375.9270894429324,2,20,0.986627946202124,True,0.9993989085646345,0.9999997072835413
D59_MLP_seed3,59,x,120,603.9236277667766,2,9,0.9939593726137713,True,0.9978585434396128,0.9999996691760878
D59_MLP_seed3,59,x,121,627.3981104054599,2,9,0.993445008271968,True,0.9980997364904112,0.9999991063044879
D59_MLP_seed3,59,x,122,585.0212807032582,2,20,0.9869836706328033,True,0.9994277982706217,0.9999997404702093
D59_MLP_seed3,59,x,123,252.60826622288982,2,11,0.9763580503644197,True,0.9956520044029009,0.9999952904042295
D59_MLP_seed3,59,x,124,702.3519837289501,2,9,0.9933438691511463,True,0.9978799689682314,0.9999876169754626
D59_MLP_seed3,59,x,125,696.289981477139,2,9,0.9931618254280556,True,0.9978619558599882,0.9999853112414069
D59_MLP_seed3,59,x,126,480.2200896753486,2,16,0.968473709593924,True,0.9995318538332404,0.9999997723357533
D59_MLP_seed3,59,x,127,714.9333389474615,2,12,0.9963668995795433,True,0.9983213174785018,0.9999900426204827
D59_MLP_seed3,59,y,0,567.7100541468702,2,16,0.9667664323348585,True,0.999675920719014,0.9999994476976827
D59_MLP_seed3,59,y,1,483.2752031009762,2,9,0.9959748565890661,True,0.9991504127213274,0.9999951661009489
D59_MLP_seed3,59,y,2,837.3461078853476,2,22,0.997393976157245,True,0.9989678555279473,0.9999994209622426
D59_MLP_seed3,59,y,3,477.69786937023423,2,20,0.9921051170052737,True,0.9976903285038244,0.9999984159685955
D59_MLP_seed3,59,y,4,548.7777727774942,2,16,0.9672469591065384,True,0.9995675594563574,0.9999989729893536
D59_MLP_seed3,59,y,5,730.8597365194117,2,22,0.9973235723240151,True,0.9989790892533822,0.9999960725591309
D59_MLP_seed3,59,y,6,358.8358052021794,2,20,0.9902651426939627,True,0.9970490817367766,0.9999686751459075
D59_MLP_seed3,59,y,7,1222.2903798619443,2,22,0.9985602088427891,True,0.9996204677372132,0.9999999742604065
D59_MLP_seed3,59,y,9,532.1942589856993,1,0,0.9999996954713435,False,1.6004372788854422e-07,
D59_MLP_seed3,59,y,10,220.48483556807471,2,11,0.9796045386220741,True,0.9969480149609405,0.9999938636447852
D59_MLP_seed3,59,y,11,658.8526639678636,2,12,0.9977547103909041,True,0.9990411567994096,0.9999990616501766
D59_MLP_seed3,59,y,12,823.5506517478536,2,22,0.9972109149994303,True,0.9985219879715378,0.9999981843011017
D59_MLP_seed3,59,y,13,696.0654868454636,2,12,0.997414773985545,True,0.9983190683385428,0.9999986823779852
D59_MLP_seed3,59,y,14,466.50759270625133,2,16,0.9680106065341023,True,0.9995770507947526,0.9999999875550565
D59_MLP_seed3,59,y,15,844.9027604724337,2,22,0.9969916004303117,True,0.9991442366607228,0.9999980989594659
D59_MLP_seed3,59,y,16,689.9885677839696,2,9,0.9962221479449713,True,0.9992888002826132,0.9999945147199375
D59_MLP_seed3,59,y,17,315.6528332759119,2,20,0.9904483687219751,True,0.9970720808045871,0.9999862302319441
D59_MLP_seed3,59,y,18,1064.7738199983278,2,22,0.9968852734173255,True,0.9993833086198172,0.9999986548128768
D59_MLP_seed3,59,y,19,713.9414456943962,2,9,0.996073901851806,True,0.9990162433260459,0.9999926962594669
D59_MLP_seed3,59,y,20,680.0427535570839,2,9,0.995789638525669,True,0.9989448292677107,0.9999951673185824
D59_MLP_seed3,59,y,21,631.7478470574989,2,12,0.9971403143502794,True,0.9991154486560134,0.9999993472131896
D59_MLP_seed3,59,y,22,288.4413997029775,2,11,0.9803195525133768,True,0.997634586742383,0.9999935969490373
D59_MLP_seed3,59,y,23,270.48060028173325,2,11,0.9803644641663773,True,0.9976575798880881,0.9999935136457304
D59_MLP_seed3,59,y,24,269.26149233104445,2,16,0.977061863319351,True,0.9987779561501646,0.9999999473562607
D59_MLP_seed3,59,y,25,430.8417228235082,2,9,0.9953661539961606,True,0.9986116349170332,0.9999965772529971
D59_MLP_seed3,59,y,26,467.3416531293349,2,16,0.9671828635426962,True,0.9996738763535753,0.9999999496224886
D59_MLP_seed3,59,y,27,481.30679200236165,2,16,0.9622742896782279,True,0.9996997608363762,0.9999998664541281
D59_MLP_seed3,59,y,28,1200.9327744380419,2,22,0.9984510055358904,True,0.9989691538784767,0.9999999578085181
D59_MLP_seed3,59,y,29,794.2129290941349,2,22,0.9978164992995372,True,0.9986705658054434,0.999996836067468
D59_MLP_seed3,59,y,30,830.7289111267811,2,12,0.9980309199311691,True,0.9988576784883786,0.9999990885649328
D59_MLP_seed3,59,y,31,711.5300940603563,2,12,0.9989313793459633,True,0.9992930508046708,0.999998912534279
D59_MLP_seed3,59,y,32,841.2111862510347,2,12,0.9980865285103264,True,0.999212657187195,0.9999999689774628
D59_MLP_seed3,59,y,33,662.4286548116348,2,9,0.9962961838960516,True,0.9993495118812513,0.9999953764171577
D59_MLP_seed3,59,y,34,903.807271263238,2,22,0.9982874458444035,True,0.9989426020623947,0.9999980168453678
D59_MLP_seed3,59,y,35,513.580063328792,2,16,0.9747940416533503,True,0.999609682777747,0.9999998362925075
D59_MLP_seed3,59,y,36,401.7361841528762,2,20,0.9912112033173773,True,0.9977849736521169,0.999957438798342
D59_MLP_seed3,59,y,37,569.5731730231206,2,20,0.9921010747806319,True,0.9974286758134945,0.9999972598820508
D59_MLP_seed3,59,y,38,363.2297575414896,2,20,0.9914769353817318,True,0.9973192891394334,0.9999986724248194
D59_MLP_seed3,59,y,39,266.96882412079907,2,11,0.9790825367390182,True,0.9984548775446663,0.9999974817938299
D59_MLP_seed3,59,y,40,639.3632299707808,2,12,0.9986471262682519,True,0.9990689514878185,0.9999988819390861
D59_MLP_seed3,59,y,41,1067.2711521198325,1,0,0.9999996863223194,False,1.821716418564539e-07,
D59_MLP_seed3,59,y,42,498.7090671064683,2,16,0.966841320879513,True,0.999568844091453,0.9999992584767002
D59_MLP_seed3,59,y,43,760.8849930887784,2,12,0.9979404749040779,True,0.9992300527708059,0.9999998911864826
D59_MLP_seed3,59,y,44,639.959175301879,2,12,0.9981190321651736,True,0.9993879115491167,0.9999997552256629
D59_MLP_seed3,59,y,45,638.152592674156,2,12,0.9976090099682365,True,0.9984163999342192,0.9999995125857926
D59_MLP_seed3,59,y,46,1141.5084818519613,2,22,0.9971352534475456,True,0.9988283930945094,0.9999988014534072
D59_MLP_seed3,59,y,47,0.0398696866911482,2,22,0.9959987119159018,True,0.9984005979545834,0.9999915206019079
D59_MLP_seed3,59,y,48,484.31135646044186,2,20,0.9918846261915844,True,0.9978525191620621,0.9999926887173054
D59_MLP_seed3,59,y,49,272.7735331970904,2,11,0.9792176816475577,True,0.9985881292443769,0.9999983530283186
D59_MLP_seed3,59,y,50,537.1447746388955,2,20,0.9921265045181902,True,0.9969190579976684,0.9999928930852507
D59_MLP_seed3,59,y,51,811.6812667143653,2,22,0.9984361420786662,True,0.9990931914782927,0.9999973600825802
D59_MLP_seed3,59,y,53,527.3110702594325,2,20,0.9930132149196914,True,0.998130565171298,0.9999827771483673
D59_MLP_seed3,59,y,54,273.46855693121415,2,11,0.9804740512963774,True,0.9976901484011691,0.9999930080048125
D59_MLP_seed3,59,y,55,281.0402205357575,2,11,0.9791162202997098,True,0.9983997027032727,0.9999978106740162
D59_MLP_seed3,59,y,56,466.0082574298375,2,16,0.9660884232210318,True,0.9995663989696375,0.9999999118144826
D59_MLP_seed3,59,y,57,783.1120656079385,2,22,0.9981513307997929,True,0.9988193456410508,0.9999984006476085
D59_MLP_seed3,59,y,58,760.8164843569408,2,22,0.9974716071007805,True,0.998559499541624,0.9999976445125552
D59_MLP_seed3,59,y,61,765.7934475554423,2,12,0.9983506351007817,True,0.9988094387542612,0.9999997109480889
D59_MLP_seed3,59,y,62,226.1238135882957,2,11,0.9801796386973436,True,0.997482794917213,0.9999920811278687
D59_MLP_seed3,59,y,63,582.118894899654,2,12,0.9972218650188691,True,0.9984754921349168,0.9999999990887004
D59_MLP_seed3,59,y,64,653.9034096820934,2,12,0.998644117700896,True,0.9990102484402916,0.9999988487253945
D59_MLP_seed3,59,y,65,550.5618081890716,2,20,0.9930435241715281,True,0.9977894864220926,0.9999745454466206
D59_MLP_seed3,59,y,66,764.8837879787078,2,12,0.998397940546229,True,0.9988204145910651,0.9999997476452178
D59_MLP_seed3,59,y,67,276.8178315230858,2,11,0.9791223628372884,True,0.9983891820931655,0.9999970644282877
D59_MLP_seed3,59,y,68,515.0407441963893,2,12,0.997342293814732,True,0.9978790366829394,0.9999994740256273
D59_MLP_seed3,59,y,69,536.9959191080628,2,16,0.962808359877054,True,0.9994951875110635,0.9999989141914645
D59_MLP_seed3,59,y,70,744.8644584930668,2,12,0.9967430258839953,True,0.9978590360875222,0.999999635531158
D59_MLP_seed3,59,y,71,824.9612320531958,2,22,0.9974047898858301,True,0.9983395441306959,0.9999978649413708
D59_MLP_seed3,59,y,72,502.58897709685283,2,9,0.9949903881709856,True,0.9979455158556455,0.999987729234111
D59_MLP_seed3,59,y,73,788.7447958580857,2,12,0.9976404949422782,True,0.9986388157134933,0.9999997521382815
D59_MLP_seed3,59,y,74,685.7983398953154,2,9,0.9959404051443327,True,0.9991024947144113,0.9999947447571892
D59_MLP_seed3,59,y,75,519.8507619336867,2,20,0.9910399374122261,True,0.9977518438663306,0.9999917461801733
D59_MLP_seed3,59,y,76,571.1354108492887,2,9,0.9952516780097764,True,0.9982928953534089,0.9999934331208413
D59_MLP_seed3,59,y,77,494.918403390572,2,9,0.9958487213315727,True,0.9985989798643133,0.9999903049923083
D59_MLP_seed3,59,y,78,534.2674564293228,1,0,0.9999996980487451,False,1.5827604245429964e-07,
D59_MLP_seed3,59,y,79,568.1504319998263,2,12,0.9975411533635801,True,0.9992235711557743,0.9999992260475262
D59_MLP_seed3,59,y,80,1116.640135117066,2,22,0.9974851259369664,True,0.9992328440183819,0.9999991115728784
D59_MLP_seed3,59,y,81,568.3031575278584,2,20,0.9907422166149021,True,0.9975093450675825,0.9999998161814024
D59_MLP_seed3,59,y,82,783.0591623928602,2,22,0.9975519847712462,True,0.9986747525623377,0.9999968221880222
D59_MLP_seed3,59,y,83,488.0844125549654,2,9,0.9939756946846577,True,0.9976445525631986,0.999998565352014
D59_MLP_seed3,59,y,84,591.5463848062097,2,20,0.992112132659753,True,0.9979711466112745,0.999989948089013
D59_MLP_seed3,59,y,85,375.0390336284136,2,16,0.9690675800423079,True,0.9996181352381083,0.9999997275010214
D59_MLP_seed3,59,y,86,9.208957910648056,2,20,0.983437691140372,True,0.9947734137292122,0.9999959082737631
D59_MLP_seed3,59,y,87,253.33032747440004,2,11,0.9805209148911082,True,0.9976939266640023,0.9999930251200041
D59_MLP_seed3,59,y,88,532.1084090169371,1,0,0.9999996955850411,False,1.5903430577740553e-07,
D59_MLP_seed3,59,y,89,533.9449911152952,2,16,0.9659580646781724,True,0.9996398506503033,0.9999998793187012
D59_MLP_seed3,59,y,90,669.9253748296774,2,9,0.996200092690446,True,0.9993641488593663,0.9999941491432345
D59_MLP_seed3,59,y,91,1148.0743430300377,2,22,0.9975885560858767,True,0.9988613373669517,0.9999998412542872
D59_MLP_seed3,59,y,92,547.5569881014178,2,20,0.9920326413183262,True,0.9979428429598212,0.9999977490033037
D59_MLP_seed3,59,y,93,375.0394785760592,2,16,0.969066784460324,True,0.9996180748370174,0.9999997273671173
D59_MLP_seed3,59,y,94,534.299222113246,1,0,0.9999996973766437,False,1.5846446694675269e-07,
D59_MLP_seed3,59,y,95,670.7581440829863,2,9,0.9959984641135786,True,0.9992103578929322,0.999993966926369
D59_MLP_seed3,59,y,96,562.413953517875,2,20,0.9907752455640751,True,0.9977928377680709,0.9999999775824817
D59_MLP_seed3,59,y,97,249.20668135720084,2,11,0.9791122210756268,True,0.9985189842991254,0.99999837074554
D59_MLP_seed3,59,y,98,243.10511432060554,2,11,0.9792315368484952,True,0.9985668540848622,0.9999983139185248
D59_MLP_seed3,59,y,99,607.5603491250151,2,12,0.9972240930537589,True,0.9980575892077814,0.9999999999938726
D59_MLP_seed3,59,y,100,502.2485043421728,2,16,0.9661556784077093,True,0.9993050946705848,0.999999609667754
D59_MLP_seed3,59,y,101,572.3623404216963,2,16,0.9691484991696782,True,0.9994548153436582,0.9999995437676512
D59_MLP_seed3,59,y,102,303.0986221171863,2,20,0.9884265065852225,True,0.9963919271394818,0.9999628564824135
D59_MLP_seed3,59,y,103,168.6292982284355,2,11,0.9804170129256451,True,0.9977778338279917,0.9999926285881743
D59_MLP_seed3,59,y,104,575.7238873150795,2,12,0.9977968676837606,True,0.9989010922559508,0.999999223341779
D59_MLP_seed3,59,y,105,614.5273191734292,2,9,0.995690010750648,True,0.9987159676139841,0.9999931069130519
D59_MLP_seed3,59,y,107,838.0579937711017,2,12,0.9970424146118063,True,0.9986186537060497,0.9999994516752345
D59_MLP_seed3,59,y,108,558.3010758765538,2,16,0.966832083100284,True,0.999368408920214,0.9999985241600462
D59_MLP_seed3,59,y,109,732.870422347411,2,22,0.9975722764905567,True,0.9988209229550284,0.9999999958933866
D59_MLP_seed3,59,y,110,518.5734070569706,2,9,0.9959576551840404,True,0.9989377815677044,0.9999971126524932
D59_MLP_seed3,59,y,111,553.0194669240268,2,20,0.9911629524761049,True,0.9974405068770867,0.9999842419308131
D59_MLP_seed3,59,y,112,271.09216882196745,2,11,0.9791905725319747,True,0.9984295118525416,0.99999823723641
D59_MLP_seed3,59,y,113,1062.316693588569,1,0,0.99999966221502,False,1.756267837588134e-07,
D59_MLP_seed3,59,y,114,637.8003632357329,2,12,0.9979722677469636,True,0.998484307539679,0.9999984834937029
D59_MLP_seed3,59,y,115,478.7587166548447,2,16,0.9659074327998256,True,0.999564751794018,0.9999999746878389
D59_MLP_seed3,59,y,116,268.0754538613691,2,11,0.980333232764373,True,0.9977105682699137,0.9999928747365304
