run,side,neuron,energy,energy_frac,e_1,e_sgn,e_std,e_std',e_5a,e_5b,e_6d,dominant_irrep,alpha_A5,alpha_S4,alpha_S4~sgn,alpha_F20,alpha_F20~sgn,alpha_A4,alpha_S3xS2,alpha_S3xS2~sgn,alpha_D10,alpha_D8,alpha_D8~sgn,alpha_C6,alpha_C6~sgn,alpha_S3,alpha_S3',alpha_S3~sgn,alpha_C5,alpha_C4,alpha_C4~sgn,alpha_V4,alpha_primary,family_primary,proj_primary,alpha_any,family_any,live,aligned
random_init_seed1,x,10,0.25058366539888216,0.008367981963360136,1.9034453934908283e-34,1.5083218179020734e-06,0.15269842991510477,0.1106169547256794,0.1960307323165704,0.2860450382915195,0.25460733642930783,s5_5d_b,1.5083218179020487e-06,0.07479138693642834,0.06053814865194313,0.07838937545950393,0.09116626523345868,0.0973149092032808,0.1756298499316243,0.12895515895258558,0.15023780784447302,0.19063356770542347,0.19674990965407402,0.22561518352103166,0.21869101250036427,0.2285802875252996,0.2407953245723736,0.20706827320088125,0.24558053973431762,0.35110345223967576,0.3572362147659941,0.3277391633363336,0.1756298499316243,S3xS2,S3xS2[6]r,0.3572362147659941,C4~sgn,True,False
random_init_seed1,x,11,0.17903160219942693,0.005978574923036282,3.191366557672193e-34,0.0017788254547841434,0.19647063530992953,0.08988749197741376,0.20418767514333255,0.22055809130287246,0.28711728081166754,s5_6d,0.001778825454784152,0.07895206992094407,0.04379212778860165,0.07009970509309506,0.09207364176558798,0.10543250631158178,0.16879960675230177,0.14426035261574713,0.10899031057744468,0.1862663095925712,0.16971744088095067,0.2463829882588188,0.2885566052588618,0.24704776988984176,0.22186575172258838,0.26883083637253574,0.25703857147168235,0.422659958534532,0.3255742316406525,0.2913537716581335,0.16879960675230177,S3xS2,S3xS2[5]r,0.422659958534532,C4,True,False
random_init_seed1,x,12,0.23715138715357534,0.00791942494387269,3.924800890479773e-34,0.02711466009311806,0.14976882875987566,0.10978409721884644,0.256415567973449,0.146315832884082,0.31060101307062876,s5_6d,0.02711466009311806,0.09554558723892546,0.08328338911303085,0.1426017519983097,0.09101846809259222,0.16322616524200248,0.11398160857536854,0.17990543538235831,0.203494930755085,0.24895775323554345,0.2537822333181042,0.2078016342954278,0.2987817668299051,0.3163857794501095,0.26187663826969493,0.27341350830368805,0.29742608227085593,0.34787719383048477,0.38146755660948334,0.37701146164095106,0.203494930755085,D10,D10[0]r,0.38146755660948334,C4~sgn,True,False
random_init_seed1,x,13,0.24285251983171194,0.008109808364697145,2.579410548917865e-34,0.002165414445572684,0.256770125145223,0.06269221205525059,0.23555904566242833,0.1926404573346641,0.2501727453568615,standard,0.002165414445572691,0.12815922283028383,0.049117049069877815,0.10066412084750134,0.07953547540719012,0.14636473936478697,0.16636367628269094,0.1360932683825101,0.13364545794977253,0.22487661853190474,0.18211601442258127,0.23037368802717637,0.23710769613075094,0.351132522579617,0.24811975123554839,0.2330342710857261,0.23192562287851404,0.3405466535844952,0.3415347250484231,0.3276011456843325,0.16636367628269094,S3xS2,S3xS2[4]l,0.351132522579617,S3,True,False
random_init_seed1,x,14,0.26611916507449074,0.008886773884095844,5.588703536277519e-35,0.028324954791095164,0.132522439271509,0.15991573679951174,0.11733027384863028,0.22445075668755796,0.337455838601696,s5_6d,0.028324954791095158,0.06955089122332773,0.08803525780971871,0.054367771635817394,0.10836500247895196,0.14687417493750055,0.11931237976693865,0.14102277486777695,0.12910464026465013,0.16961645979979653,0.19704494438116413,0.2525567751763222,0.2657433864910373,0.2532602536571054,0.24717822697443398,0.27097708295763934,0.3119037509099596,0.36431721942850925,0.3910274807584522,0.3045907954703566,0.14687417493750055,A4,A4[4]r,0.3910274807584522,C4~sgn,True,False
random_init_seed1,x,15,0.28805975317741245,0.009619457098775893,1.7240434552952291e-34,0.003790940341798031,0.10431638923958714,0.12320750388828004,0.14911622123839907,0.23237124891317093,0.38719769637876467,s5_6d,0.003790940341798031,0.06810196681639671,0.07733827289926568,0.05017687689707194,0.097663991522064,0.10894102038855481,0.11360868737829183,0.10319284988921308,0.13979256151986352,0.17272061480017473,0.17586355070555854,0.22906581681890215,0.2659641884705416,0.2816556783209102,0.21282328575035664,0.2534991488764792,0.2837254075029046,0.3665591906098194,0.43961532292138583,0.2719229340378515,0.13979256151986352,D10,D10[0]r,0.43961532292138583,C4~sgn,True,False
random_init_seed1,x,16,0.2262605778930153,0.007555737648798234,9.438467414393123e-34,0.00010790412873329128,0.13880918519434596,0.09835917849722497,0.19522093711343855,0.1692067974143806,0.39829599765187707,s5_6d,0.00010790412873329082,0.055095086116052384,0.04647397255601131,0.09210654778791978,0.045528974018205035,0.09709833519499798,0.12315060235795314,0.13269273620564292,0.13763552180612482,0.15592710403018592,0.18351858644902178,0.2674019017326238,0.28987663944826825,0.254745122700945,0.20321024073029134,0.243539550265766,0.3136861315246792,0.41665018830465456,0.3787549309470707,0.2697163969348939,0.13763552180612482,D10,D10[4]r,0.41665018830465456,C4,True,False
random_init_seed1,x,17,0.19789936560700083,0.006608644339700778,2.838894345019496e-34,0.002321828587506638,0.23099822265333458,0.1910926992011291,0.21321704256298232,0.15956730629079996,0.2028029007042469,standard,0.0023218285875066373,0.09424319067606231,0.09277421036651008,0.0965316203259723,0.05039922385237723,0.1850776117463682,0.1761089909063446,0.15119441065065536,0.13338764594141986,0.19202452447142562,0.20113998652632484,0.2978038609899228,0.29017922514003214,0.26557478341011354,0.29376229199934656,0.2515039593616822,0.21194968375455384,0.36112527020069063,0.3722311870247143,0.3379896027031276,0.1850776117463682,A4,A4[1]r,0.3722311870247143,C4~sgn,True,False
random_init_seed1,x,18,0.23099156028405743,0.007713723905620669,1.9096626061957114e-33,0.0003359414270492619,0.12440881349662757,0.22072250473929697,0.16865294284710644,0.14400135087526816,0.3418784466146514,s5_6d,0.00033594142704926273,0.050018275088863653,0.10448405408526054,0.057740580191371405,0.09404139210367299,0.14786402915966446,0.11541631913022952,0.15568771429663095,0.12329015638306691,0.16623931606098036,0.22417337439635504,0.26396988791047304,0.27265429784772827,0.23165566635758966,0.21966623500964186,0.26105335053112055,0.24517784100294998,0.34087598758105353,0.39314000968926655,0.31424038475316374,0.15568771429663095,S3xS2~sgn,S3xS2~sgn[0]l,0.39314000968926655,C4~sgn,True,False
random_init_seed1,x,19,0.2556463667058041,0.00853704562979971,5.514230998039405e-34,0.033482338747401086,0.09937131097988712,0.11061148802872045,0.24240505800230372,0.18316623789486555,0.33096356634682195,s5_6d,0.03348233874740113,0.059719577076135656,0.07503695524001079,0.0981804360478265,0.09329709048067389,0.11156094092665132,0.11124264141466657,0.19080531769037426,0.14662228701109833,0.20137682177323368,0.2619342263792114,0.23637139103051186,0.31804235848352014,0.2518120423120333,0.2661009043621637,0.26980368088880224,0.2933618515477024,0.350224137217863,0.35720439396746767,0.34077141642475844,0.19080531769037426,S3xS2~sgn,S3xS2~sgn[3]r,0.35720439396746767,C4~sgn,True,False
