run,side,neuron,energy,energy_frac,e_1,e_sgn,e_std,e_std',e_5a,e_5b,e_6d,dominant_irrep,alpha_A5,alpha_S4,alpha_S4~sgn,alpha_F20,alpha_F20~sgn,alpha_A4,alpha_S3xS2,alpha_S3xS2~sgn,alpha_D10,alpha_D8,alpha_D8~sgn,alpha_C6,alpha_C6~sgn,alpha_S3,alpha_S3',alpha_S3~sgn,alpha_C5,alpha_C4,alpha_C4~sgn,alpha_V4,alpha_primary,family_primary,proj_primary,alpha_any,family_any,live,aligned
S5_MLP_seed22,x,49,1648.1792297079385,0.016370807757985054,5.879456614824372e-33,1.167375006688126e-07,0.9999880525109555,1.8165533376703397e-06,2.9270419044447605e-06,2.8613494416394016e-06,4.225806859556214e-06,standard,1.1673750066881159e-07,0.9999866594918164,6.109667898244449e-07,6.532685409780282e-07,7.51539843809015e-07,0.9999872081298593,0.7393083763796032,1.2131964850942027e-06,1.4041142955213699e-06,0.9999878760359674,1.8103930565813895e-06,0.7393096245722097,0.8176501991646842,0.9999885427418513,0.7393094687520176,2.378761665352959e-06,2.977325072372024e-06,0.9999896442063602,0.8852475792948967,0.9999895407143092,0.9999866594918164,S4,S4[2]r,0.9999896442063602,C4,True,True
S5_MLP_seed22,x,50,1696.4899275391758,0.016850661606761828,2.514801815643611e-36,3.4159317638459543e-10,0.9999999565479862,5.841951958351411e-09,9.000527795654202e-09,1.180547355691777e-08,1.6462467239617205e-08,standard,3.4159317638423116e-10,0.999999949218114,2.781769953172414e-09,3.693565278143601e-09,4.78835848742783e-09,0.9999999519137617,0.7391493473157611,5.5659987395808665e-09,7.323478584563863e-09,0.9999999549094483,9.275494690718475e-09,0.7391493505224548,0.8178142794942859,0.9999999577894593,0.7391493502494698,1.125105393567156e-08,1.2993784568550604e-08,0.9999999610459892,0.8851593490060208,0.9999999600712544,0.999999949218114,S4,S4[3]r,0.999999949218114,S4,True,True
S5_MLP_seed22,x,51,975.2701947029017,0.009687029530400687,3.556100409048994e-33,1.1488356843539707e-07,0.9999866207167353,2.039187992014186e-06,3.21641317961371e-06,3.1586634431882886e-06,4.850135081494724e-06,standard,1.1488356843539748e-07,0.9999850802569964,6.991115332886343e-07,6.914453203940393e-07,7.912616860481439e-07,0.9999857793685283,0.7391382415099608,1.3557796334824942e-06,1.4714482957858295e-06,0.9999864384613975,2.061998377565135e-06,0.739139697151287,0.8176618863292276,0.9999871849740148,0.7391393857918848,2.6569884766624105e-06,3.0548972991488913e-06,0.9999883968987089,0.8852956438354413,0.9999883708390405,0.9999850802569964,S4,S4[1]r,0.9999883968987089,C4,True,True
S5_MLP_seed22,x,52,975.3323199653155,0.009687646599654782,3.2146557484824766e-34,1.135039453673017e-07,0.9999866308129777,2.036434273721016e-06,3.215165723274132e-06,3.1588073197077597e-06,4.845275760678403e-06,standard,1.1350394536729613e-07,0.99998509046164,6.944995415846308e-07,6.921501294403457e-07,7.899709843601832e-07,0.9999857849611814,0.739137755535219,1.3551357014278975e-06,1.4709342839916034e-06,0.999986451115861,2.0532324222514123e-06,0.7391392090422113,0.8176625499664095,0.9999871953074898,0.7391388958803361,2.651179277486213e-06,3.0517209178121173e-06,0.9999884085410542,0.8852950810925777,0.9999883794916461,0.99998509046164,S4,S4[1]r,0.9999884085410542,C4,True,True
S5_MLP_seed22,x,53,1688.1624976951368,0.01676794805799382,2.511540310444715e-35,1.9327692262477117e-09,0.9999998410892247,2.478208143857326e-08,3.497794757166852e-08,3.700840622534837e-08,6.020957108685056e-08,standard,1.932769226247802e-09,0.999999823232368,1.375027674851507e-08,1.024316907271811e-08,1.3213484649336066e-08,0.999999836982646,0.7391323903620151,2.3131440922934483e-08,2.1085494118369587e-08,0.9999998367135953,2.8064712549513294e-08,0.7391324026478454,0.8178550382840586,0.9999998761171524,0.7391324043187437,4.929498528303643e-08,3.961647458195568e-08,0.9999998590203496,0.8851277737140626,0.9999998576775688,0.999999823232368,S4,S4[0]r,0.999999823232368,S4,True,True
S5_MLP_seed22,x,54,419.316376698197,0.004164927981720436,2.920212838769505e-33,0.039150557772535656,0.0003693254322544262,0.9600799774980042,0.00010714000217480453,6.865939684083117e-05,0.00022433989819001696,standard_sign,0.03915055777253561,0.0002910185908983881,0.999068938241365,3.996088131355057e-05,0.03917588587570316,0.9993599568322639,0.00023444778074059003,0.7404007928508506,0.03921487531042219,0.00036402476490041575,0.9991530436506364,0.7845812533648672,0.7404996709494929,0.0003939907574138854,0.7405147053864702,0.9992445523878265,0.03928131910881311,0.8401779100651398,0.9992274805400464,0.9994705846064262,0.9993599568322639,A4,A4[4]r,0.9994705846064262,V4,True,True
S5_MLP_seed22,x,55,495.5012180999929,0.0049216462864902335,6.566459203691377e-34,0.03282238586452064,0.015119026500775528,0.9507341159804473,0.00038714675660702405,0.00029947814192997254,0.000637846755719911,standard_sign,0.03282238586452064,0.014781055501536465,0.98333177109554,0.00015431466937877592,0.0329541066598387,0.9981128265970753,0.01082974523103625,0.9441879526779368,0.03308807778931259,0.014893788332693494,0.9834475480582664,0.608274142043012,0.9569638278916401,0.015271398569059857,0.9444296889350637,0.9837368385411336,0.03332116966430591,0.8603703159399884,0.9838083256244223,0.9982677983156538,0.9981128265970753,A4,A4[1]r,0.9982677983156538,V4,True,True
S5_MLP_seed22,x,56,1688.1818881404004,0.016768140656739167,2.192246000678553e-33,1.577318326548892e-09,0.9999998095556838,3.776481697131739e-08,3.51121991704149e-08,4.191118413621005e-08,7.407879756866042e-08,standard,1.5773183265484966e-09,0.9999997824475,1.7626518258286635e-08,1.1106911841753677e-08,1.304813966212402e-08,0.999999799397812,0.7390902131160688,3.080817209939982e-08,2.050115358644472e-08,0.9999997983658853,3.9574884709820285e-08,0.7390902321346426,0.8178551272938894,0.9999998587798092,0.7390902262450714,5.603224423168454e-08,4.750844979991618e-08,0.9999998214180343,0.8851258435680982,0.9999998210893614,0.9999997824475,S4,S4[0]r,0.9999997824475,S4,True,True
S5_MLP_seed22,x,57,1728.8816286876604,0.017172397436760068,1.939221493328983e-33,1.4980326589812943e-07,0.9999879489007867,1.946444875353127e-06,2.993261362195056e-06,2.769376123416555e-06,4.192213586766455e-06,standard,1.4980326589812626e-07,0.9999865987132767,7.948101598557403e-07,6.832837533198129e-07,7.563783746563375e-07,0.9999872024772591,0.739275539682877,1.342832312475381e-06,1.3705799979120254e-06,0.9999877569514969,2.136611007647788e-06,0.7392767053793534,0.8176793670780613,0.99998837999466,0.7392766362444194,2.674393431158366e-06,2.8589967761372335e-06,0.9999895434655135,0.8852264826332633,0.9999894664680347,0.9999865987132767,S4,S4[2]r,0.9999895434655135,C4,True,True
S5_MLP_seed22,x,58,449.1665256788081,0.004461419432225726,4.339414940210657e-34,0.023045007142416373,0.03042140800664043,0.9456624313788011,0.0002570871591323395,0.0001838672849489667,0.00043019902806026785,standard_sign,0.023045007142416373,0.030232228291195744,0.9685146463089838,0.00014862292603466695,0.02315944986564607,0.998746874600179,0.022262718536718424,0.924395531561588,0.023221417460817656,0.030413938119906715,0.9687377547575107,0.6097550335026783,0.9499818857025218,0.03046982079521707,0.92443442518697,0.968764523352754,0.023345664353144755,0.8377480756447367,0.9688020570218252,0.9989922050079191,0.998746874600179,A4,A4[4]r,0.9989922050079191,V4,True,True
S5_MLP_seed22,x,59,631.727614007465,0.00627473707829664,9.513678666875055e-34,0.00040076285289597193,0.0016625910534369252,0.997545968030088,0.00013391499323937037,6.528321348078088e-05,0.00019147985685881387,standard_sign,0.00040076285289597204,0.0016413167539039522,0.9976913939878989,4.90944587640614e-05,0.0004338628806856792,0.9993327107418013,0.0012179726730263678,0.9235797595490259,0.00046978435175444464,0.001693325644935295,0.9977486928175718,0.6330231682551539,0.923841485678788,0.00174009821550264,0.9235980056983186,0.9978994209249086,0.0005417567037482597,0.9430226634109297,0.9978089972151869,0.9994214487920833,0.9993327107418013,A4,A4[2]r,0.9994214487920833,V4,True,True
S5_MLP_seed22,x,60,265.0878027293745,0.0026330276339171332,9.240859897053826e-34,0.008473487662297342,0.06990457663641227,0.9214370081125843,7.790161839462191e-05,4.172272458744968e-05,6.530324572335785e-05,standard_sign,0.008473487662297389,0.06989126651403478,0.9298721429825597,3.106563988338728e-05,0.008495588137823834,0.9997634094965948,0.05200011912991701,0.8929603660341551,0.008526653777707225,0.06991605895103384,0.9299008204026411,0.6041650548259915,0.9060761638047108,0.06992656080521459,0.8930034535478742,0.9299448117449226,0.008556128650454204,0.8969234872370963,0.9299262462743529,0.9998005962805685,0.9997634094965948,A4,A4[4]r,0.9998005962805685,V4,True,True
S5_MLP_seed22,x,61,916.6923536930648,0.009105195615274973,1.4128100876622597e-34,1.3426040135623957e-07,0.9999863563361671,1.975772938809686e-06,3.436801826898098e-06,3.335312431382302e-06,4.761516234962494e-06,standard,1.3426040135623713e-07,0.9999847784058332,6.602315269426077e-07,7.042521311045851e-07,8.287301034108851e-07,0.9999854160291487,0.7390830256668615,1.436502072520326e-06,1.5190517945244297e-06,0.9999861654901314,2.0380957217514204e-06,0.7390843125904258,0.8176877613224119,0.9999869183511833,0.7390843069097562,2.685845778896174e-06,3.104184453171754e-06,0.9999881928847635,0.8852775243033457,0.9999881418065834,0.9999847784058332,S4,S4[1]r,0.9999881928847635,C4,True,True
S5_MLP_seed22,x,62,916.8989196080814,0.009107247364758972,2.2946696052262172e-34,1.3351137552374032e-07,0.9999863492935038,1.987318884440281e-06,3.432063749881995e-06,3.337901900774755e-06,4.759910585898324e-06,standard,1.3351137552375773e-07,0.9999847685893227,6.646267361054357e-07,7.031062634452732e-07,8.287467116078801e-07,0.9999854066945595,0.7390822125716866,1.4386631261003255e-06,1.5179952722095946e-06,0.9999861549943918,2.0476758759968834e-06,0.7390835023716151,0.8176880931240733,0.9999869047919435,0.7390834899263405,2.6923599506562214e-06,3.098995530463523e-06,0.9999881849794197,0.8852772259502835,0.9999881368142803,0.9999847685893227,S4,S4[1]r,0.9999881849794197,C4,True,True
S5_MLP_seed22,x,63,1625.7958197395926,0.01614848090484003,1.0870392004410815e-33,1.3404076143354237e-10,0.9999998443820254,2.575383584990286e-08,3.207221030510205e-08,3.8866069986493505e-08,5.879181745385937e-08,standard,1.3404076143357044e-10,0.9999998238890092,1.2992595364182338e-08,9.187322280327129e-09,1.0219059946505144e-08,0.9999998368816054,0.7391108094692843,2.3558232764854604e-08,1.8449963525238458e-08,0.9999998338954526,2.99618882420856e-08,0.7391108218708619,0.8179231620902888,0.99999987690589,0.7391108239273367,4.743900835620947e-08,4.319311877195406e-08,0.9999998556013211,0.8850583795894275,0.9999998520328521,0.9999998238890092,S4,S4[0]r,0.9999998238890092,S4,True,True
S5_MLP_seed22,x,64,1750.1095201243215,0.01738324691450682,8.199305316194619e-34,2.361985797262441e-09,0.9999997876245696,4.170519571847435e-08,2.628898945518638e-08,6.901586889492018e-08,7.300338991696866e-08,standard,2.361985797262151e-09,0.999999758148297,2.612764649651734e-08,1.1733290455278702e-08,2.2919427552817058e-08,0.9999997707828922,0.7391040086359237,3.1919540564390027e-08,3.168386548473786e-08,0.9999997710675149,4.980125046781681e-08,0.7391040266877632,0.8180093157320651,0.9999998232077434,0.7391040200130253,6.039448449298484e-08,6.242329095369074e-08,0.99999980150786,0.8849831501303079,0.9999997884865327,0.999999758148297,S4,S4[0]r,0.999999758148297,S4,True,True
S5_MLP_seed22,x,65,242.65040162529667,0.002410164505051743,6.598382788774777e-35,0.011293841781010767,0.04497586926933186,0.9412472621235178,0.0009245994880780556,0.00030275769231533816,0.0012556696457460077,standard_sign,0.011293841781010769,0.044691375887424535,0.9516514278674181,0.0003788748391818,0.011400660324362908,0.9963428037548442,0.03264875883833555,0.79047128520197,0.011779535163544729,0.045029244589621695,0.9519718874383202,0.6879646297962997,0.7928349242644919,0.04536996732452658,0.7938265584802302,0.9524220381753583,0.0122220573808019,0.8787740659475549,0.9525469910803211,0.9968485074165558,0.9963428037548442,A4,A4[2]r,0.9968485074165558,V4,True,True
S5_MLP_seed22,x,66,978.1871370959345,0.009716002534244402,7.3346338911073125e-34,0.015437423855545642,0.00024968918952312017,0.984135166167402,4.6994375751993205e-05,7.814731871737176e-05,5.2579093059192885e-05,standard_sign,0.015437423855545612,0.00022879542353917203,0.9995412188124946,1.6853890186117652e-05,0.015465547689639585,0.9997700142360328,0.0002109428324670641,0.9593217661431818,0.015482401579825705,0.0002851458289603364,0.9996071513037444,0.616857162435798,0.9593586659289411,0.0002622848638704987,0.959334046514883,0.9995784331728483,0.015503655711963429,0.9193799378947732,0.9996281043054878,0.9998481353601135,0.9997700142360328,A4,A4[3]r,0.9998481353601135,V4,True,True
S5_MLP_seed22,x,67,1690.0379568729893,0.01678657636073248,5.182458741084917e-34,1.1931444124687576e-07,0.9999881569621317,1.8255280440463175e-06,2.8616550849805467e-06,2.898072268612935e-06,4.138468030112484e-06,standard,1.1931444124687142e-07,0.9999868338536194,6.413208292137064e-07,5.88292989960599e-07,7.279196849585833e-07,0.999987415175077,0.7393194779909407,1.2360240626593575e-06,1.3033948033228373e-06,0.999987986602039,1.9009103294583695e-06,0.7393207708221357,0.8177646049740893,0.9999887044435284,0.7393206099065668,2.4816395181136766e-06,2.692379753700121e-06,0.9999897071969813,0.8851359399365687,0.9999896894988777,0.9999868338536194,S4,S4[2]r,0.9999897071969813,C4,True,True
S5_MLP_seed22,x,68,393.9014580658687,0.003912490176647254,3.327739478905436e-33,2.0708621836283266e-06,0.004686658109016092,0.026783647144480997,0.9289545907684771,0.0043279888318599,0.03524504428398196,s5_5d_a,2.0708621836284587e-06,0.004327587656397998,0.0116218829320727,0.601228284152097,0.002265936303442753,0.012133814425052163,0.005544462744656301,0.44382924020891906,0.6013095651374283,0.8793714156074923,0.6643539452334966,0.02279668394396416,0.4569195667253183,0.02070905737088251,0.44527993263060744,0.4595970353525929,0.6018827456752037,0.9961575009960973,0.664826765791095,0.879679361653836,0.6013095651374283,D10,D10[1]r,0.9961575009960973,C4,True,False
S5_MLP_seed22,x,69,214.5487425481337,0.0021310402143554013,6.727380573153066e-34,0.021476123625020105,0.02528435322960123,0.9512069473566034,0.001067784308932056,0.0002110129450280819,0.0007537785348151053,standard_sign,0.02147612362502011,0.02514129831722863,0.970375784567302,0.0005378603891322168,0.021602741262919882,0.9955170828845302,0.01803328142831614,0.8235089738953606,0.022140601652052144,0.025376550203204493,0.9706329456665629,0.7149558990715321,0.8248017774090759,0.025424334215446858,0.8249375118119135,0.9722895250157045,0.022289420901842952,0.8580226587466776,0.9707920898540672,0.9958692258800722,0.9955170828845302,A4,A4[4]r,0.9958692258800722,V4,True,True
S5_MLP_seed22,x,70,265.06050518048386,0.0026327564965814,1.4487166377731969e-34,0.008397756844486745,0.06923180350571587,0.9221853793060435,7.79047664230463e-05,4.1773764166019885e-05,6.538181316571326e-05,standard_sign,0.008397756844486747,0.06921851510385464,0.9305446906264498,3.107063019607022e-05,0.008419897682515769,0.9997632057303046,0.051502256889233246,0.8936012715952814,0.008450968312711839,0.06924334033914105,0.9305733912926808,0.6043680547337169,0.906593063186166,0.06925381989587037,0.8936441301322549,0.930617508742486,0.008480467377254483,0.897271842525085,0.9305987994746932,0.999800435529634,0.9997632057303046,A4,A4[4]r,0.999800435529634,V4,True,True
S5_MLP_seed22,x,71,502.567662744329,0.004991834895058835,7.266466884215065e-34,0.011731715171027004,0.0008822808153247209,0.986991396252386,0.00014719501830847407,0.00011838223951743486,0.00012903050343631266,standard_sign,0.011731715171027004,0.0008112305465716102,0.9986242231784205,5.893995228932991e-05,0.011804489983723273,0.9994354537249927,0.0006739192746844793,0.723337881765246,0.011817538932767123,0.00093645182163046,0.9987645883432604,0.8263358228213071,0.7234570327182018,0.0008648010068599453,0.7238007360908238,0.9987232705684632,0.011856642853833381,0.8362046177281257,0.998838094172702,0.9996267583839626,0.9994354537249927,A4,A4[3]r,0.9996267583839626,V4,True,True
S5_MLP_seed22,x,72,483.58298570786025,0.004803266508496569,1.2841528972022532e-33,0.020958068230616248,0.023082585522252338,0.9543899063419539,0.0008251930782915958,0.00040799267566598896,0.00033625415122031304,standard_sign,0.020958068230616248,0.022441177407359004,0.9742883795171954,0.0003264874225677318,0.021111349036492796,0.9967295569245558,0.017383967807438738,0.9404814308208908,0.021328097697950993,0.022913856758039447,0.974764587477512,0.6242493730083525,0.9595948558062944,0.02304551829031563,0.9405550090659685,0.975380250630042,0.021435920473785793,0.8920067039896538,0.9751342844788082,0.9973003391264325,0.9967295569245558,A4,A4[3]r,0.9973003391264325,V4,True,True
S5_MLP_seed22,x,73,435.46253903931205,0.004325302360277829,4.627921954285182e-33,1.3646865729232185e-06,0.004230022748400365,0.02818909657145781,0.9270990418741738,0.005789692886488081,0.034690781232906705,s5_5d_a,1.3646865729234138e-06,0.004098926523432912,0.012409357763656613,0.5993107988908031,0.0038694123885724867,0.012625687979435486,0.006422742098492504,0.44629649381827063,0.5995571305436423,0.8780110345995462,0.6677942392685938,0.023287727528754357,0.45821032582888005,0.021126496631135857,0.4483994540523394,0.46104577325724416,0.6004144441068252,0.9956419975335541,0.6681781511679785,0.8785300041549527,0.5995571305436423,D10,D10[4]r,0.9956419975335541,C4,True,False
S5_MLP_seed22,x,74,740.0317605174822,0.007350485595175065,1.3226100036714317e-33,0.011691446018737475,0.0003364960213139324,0.9877461775951675,9.497871454845462e-05,4.47666962841848e-05,8.613495394856775e-05,standard_sign,0.011691446018737476,0.00031114914048026955,0.9993133150663999,5.832367118765009e-05,0.011711251908977354,0.9996244642068802,0.00026712206227345767,0.9571756635994857,0.011765299429712052,0.0003385633476905425,0.999344046434859,0.6225236151810725,0.9572648962399598,0.00034901983632006214,0.9571864533148242,0.9994257958378454,0.011786956727651645,0.924607062127278,0.99937522042898,0.9996679092750679,0.9996244642068802,A4,A4[4]r,0.9996679092750679,V4,True,True
S5_MLP_seed22,x,75,1670.2255680031883,0.01658978659201817,6.998839266226188e-34,2.3110456721186843e-09,0.999999812079147,3.371555650035839e-08,4.406300793336665e-08,4.403159971609482e-08,6.379964373237263e-08,standard,2.311045672116859e-09,0.9999997792271936,1.527241015413924e-08,1.391720365028535e-08,1.547875788449978e-08,0.9999997926004841,0.7390973317399141,3.5134523418935984e-08,2.5855140392394806e-08,0.9999997971463879,3.315512655105121e-08,0.739097344361718,0.8178523357695843,0.9999998421185922,0.7390973478331374,6.053017511572028e-08,5.3153974908477127e-08,0.9999998304358158,0.885130019370872,0.9999998226953343,0.9999997792271936,S4,S4[0]r,0.9999997792271936,S4,True,True
S5_MLP_seed22,x,76,1670.3121632132759,0.01659064671299989,6.269306284229436e-34,0.999804001855453,2.1396153645503435e-05,2.4887856370358118e-05,2.9760659053057103e-05,6.764175391710902e-05,5.231172156111853e-05,sign,0.999804001855453,9.066043859774307e-06,0.9998136445458989,1.2313184109136386e-05,0.9998352223291681,0.9998199025777162,4.875771550385631e-05,0.9998280972490095,0.9998415343506348,5.9001911175668004e-05,0.9998673685159861,6.189975485109711e-05,0.9998483644086855,6.240965205456094e-05,0.9998740394172101,0.9998456234613232,0.9998602221617429,8.014190517383087e-05,0.9998819413280402,0.9998870838822141,0.9998415343506348,D10,D10[0]l,0.9998870838822141,V4,True,True
S5_MLP_seed22,x,77,881.3788420192142,0.008754438427918346,2.927969920579686e-37,0.016327107528022126,5.2946919412101815e-05,0.9834315510192642,4.3538087615769975e-05,5.023054871860811e-05,9.462589696690952e-05,standard_sign,0.016327107528022234,4.5096909465453525e-05,0.9997199518635697,2.0648965006109353e-05,0.016344379224761733,0.9997650487730364,4.443431029053467e-05,0.9631936368967223,0.016360718805221396,8.098265079591456e-05,0.9997618718866093,0.6167862439052989,0.9632143716175007,8.112970429931778e-05,0.9632038887415306,0.9997932024732963,0.016394487311267497,0.9169116819726384,0.9997712947503683,0.99981416028547,0.9997650487730364,A4,A4[1]r,0.99981416028547,V4,True,True
S5_MLP_seed22,x,78,417.5690168465773,0.004147572046334722,1.1614942868885417e-32,1.3445212817107062e-06,0.0034858584282745765,0.028570552857992752,0.9310080428832583,0.003934491821596647,0.032999709487596146,s5_5d_a,1.344521281710664e-06,0.0031029227516110123,0.010757633237476413,0.5953746997716743,0.001970677320337297,0.012281658332300894,0.004690004932618991,0.4663021800574339,0.595454721136119,0.8818594328618281,0.6665997033798966,0.02187294603448681,0.4779804764010813,0.019167534154768427,0.46713539636119744,0.48109584731738625,0.5961317314922355,0.9953146961688479,0.667191001589865,0.8823358680033792,0.595454721136119,D10,D10[1]r,0.9953146961688479,C4,True,False
S5_MLP_seed22,x,79,348.06497731589417,0.0034572118906847594,4.782917880443025e-34,0.008658721189175333,0.0014424659106189426,0.9876946477269485,0.0015227450969496636,0.00024176140569634374,0.00043965867061103285,standard_sign,0.008658721189175328,0.0009112685707455856,0.8854983547960599,0.0010783309009093805,0.008811119477930214,0.8855039254108854,0.0011316993183952799,0.994648652153146,0.009757718189108831,0.0013179948335310817,0.8862467119578281,0.8524995003892096,0.9947171565863107,0.0015341350914500587,0.9956558990420236,0.9948369910405646,0.009879625468326849,0.8479378346750445,0.8875042732800041,0.8864834251249611,0.994648652153146,S3xS2~sgn,S3xS2~sgn[4]r,0.9956558990420236,S3',True,True
S5_MLP_seed22,x,80,136.59409131492995,0.001356742986131203,2.521244851866575e-34,0.0037578372149323384,0.9609172152264953,0.027172118060985385,0.00769525714147315,5.481213047825046e-05,0.00040276022563545823,standard,0.00375783721493234,0.9538039915620682,0.018896441766913054,0.004595128757947656,0.0037957395248599817,0.9727004333289816,0.7109615583842931,0.023456844011982957,0.008359079212093893,0.9551148937157491,0.020041628852374226,0.7187311343895254,0.8059874314325832,0.9589509295534867,0.7218897931404114,0.03131331650919706,0.00855708681021402,0.9631103738035743,0.8656376492961998,0.9740624294083738,0.9727004333289816,A4,A4[3]r,0.9740624294083738,V4,True,True
S5_MLP_seed22,x,81,396.7933777531808,0.00394121463840431,1.970148039055653e-33,0.012029609299922948,0.00038587862723305687,0.985170041701881,0.0015636458467515326,0.00035220534944456776,0.0004986191747663638,standard_sign,0.012029609299922948,0.0002524636336011456,0.8933744232580497,0.0009396941795016432,0.012185964902248768,0.8933851463183335,0.00042830364326627846,0.9957688645806645,0.013011999361047138,0.001162500283847438,0.8941316564096791,0.844417224781046,0.9958477147236884,0.0005816355580511542,0.996008899217896,0.9962419457195423,0.013114390346208853,0.8492342122744433,0.8944465569076157,0.8943843488096839,0.9957688645806645,S3xS2~sgn,S3xS2~sgn[1]r,0.9962419457195423,S3~sgn,True,True
S5_MLP_seed22,x,82,388.01577357814426,0.003854029660014142,2.833848749478121e-34,8.627896586858706e-05,0.003214099215791536,0.02987101672957698,0.9245617875691194,0.004950382189147407,0.03731643533049615,s5_5d_a,8.627896586858695e-05,0.0030270002670857443,0.013094915186492638,0.5828204642692413,0.0032149080247563327,0.014513414777503396,0.005135482007089763,0.446751042726844,0.5832555681009686,0.8847900545641852,0.6676769331590054,0.02276528973631528,0.4614629798132744,0.02001986890897998,0.4478193623441681,0.4615172076426342,0.5835678180599411,0.9978539365992354,0.6678544608531345,0.8851389479154361,0.5832555681009686,D10,D10[5]l,0.9978539365992354,C4,True,False
S5_MLP_seed22,x,83,645.3287020919378,0.006409832093642623,2.8520590337711506e-33,2.9188874073163766e-07,0.0217913045487046,0.00017869820762629498,0.9467033760463915,0.030097373325686523,0.0012289559828504476,s5_5d_a,2.918887407316339e-07,0.021540464868649693,0.00011512629287530995,0.7406593417283592,0.011705131367341812,0.02154812188109816,0.02658722833347658,0.48095954216466064,0.7412898104846958,0.9977555641085599,0.740506016742966,0.02670011178377812,0.481184821295668,0.02700597361315404,0.49011185941976826,0.4811083488649201,0.7413580971874758,0.9978418597331431,0.7409435115919005,0.9979394880011763,0.7412898104846958,D10,D10[5]l,0.9979394880011763,V4,True,False
S5_MLP_seed22,x,84,729.4844796062156,0.007245723015319955,1.3546049826198009e-33,0.004427034347882227,0.00013919090790384501,0.9950798528728757,8.762621278514156e-05,4.8209512331952814e-05,0.0002180861462211768,standard_sign,0.00442703434788222,7.66154108873292e-05,0.9991319147214861,3.6177570972223463e-05,0.004443034619647527,0.9992085301323747,0.00010510919586547367,0.899141613246979,0.00446670961878545,0.00012854903659843733,0.9991781885271246,0.6672095047851693,0.8991620541872033,0.00017456318083407355,0.8991649430411554,0.9994523885893305,0.004577888611154715,0.9348415278571769,0.9992392206361304,0.9992896522163337,0.9992085301323747,A4,A4[1]r,0.9994523885893305,S3~sgn,True,True
S5_MLP_seed22,x,85,452.0025466727913,0.004489588671136919,3.946207074802443e-34,0.041388962193610386,0.015966127809838634,0.9417505319725709,0.000297140475837201,0.0001710482111409608,0.0004261893370023859,standard_sign,0.041388962193610386,0.01582772495794132,0.9829937007932262,0.00010047222253369756,0.041453683425360606,0.9988214257511668,0.011874677019915895,0.9402345325239646,0.04152591800339684,0.01597688663741347,0.9831676357662866,0.5987697952545552,0.9535473132392777,0.016075714733075484,0.9402818850860255,0.9832448898750785,0.04174340491664677,0.8302971356663218,0.9832789712352181,0.9990338266793022,0.9988214257511668,A4,A4[4]r,0.9990338266793022,V4,True,True
S5_MLP_seed22,x,86,942.1359345461327,0.009357918112508563,2.872697489509849e-34,0.016060298952052902,4.226718439225922e-05,0.9837145729485032,6.894659674127183e-05,4.643528865528862e-05,6.74790296545694e-05,standard_sign,0.01606029895205291,2.5886362046436487e-05,0.9997548891960083,2.6896076820408654e-05,0.016083823329936464,0.9997807755580539,3.5419834660633477e-05,0.9614229092800672,0.01610321180503781,5.611355538620669e-05,0.9997835984860127,0.6170727682184358,0.9614469458748017,6.0538942356452334e-05,0.9614391295580873,0.9997952633885576,0.016127538863812574,0.9180989047625949,0.9998091696004218,0.9998223837628003,0.9997807755580539,A4,A4[4]r,0.9998223837628003,V4,True,True
S5_MLP_seed22,x,87,900.1363646287156,0.008940750566259405,2.1998971299271392e-33,0.01915351841836486,0.00014009294462408964,0.9804834287540484,9.223228576133836e-05,7.400321777261142e-05,5.672437942939856e-05,standard_sign,0.01915351841836481,0.0001262592858889067,0.999456255923629,4.677303507932868e-05,0.019178533185732233,0.9995825152095176,0.00014118723298465704,0.9575570934580443,0.019214880477668117,0.0001869319422520874,0.9995292351318638,0.6205647193532117,0.9575841895424654,0.0001654156974027093,0.9575685008338145,0.9995894365312753,0.019237618671451993,0.9162954703230684,0.9995483644742081,0.9996637015050597,0.9995825152095176,A4,A4[3]r,0.9996637015050597,V4,True,True
S5_MLP_seed22,x,88,874.5298856450255,0.008686410056899171,1.9198828586146656e-34,6.844626354137008e-10,0.9999997940329074,3.300092321946409e-08,3.8973180909074304e-08,5.2289961717175416e-08,8.10185646753316e-08,standard,6.844626354139642e-10,0.9999997645543309,1.2865439005125619e-08,1.0699274178739342e-08,1.4355925944076192e-08,0.9999997703609369,0.739111888707022,2.2686199552790704e-08,2.1498204269554528e-08,0.9999997908269231,3.57592626237255e-08,0.739111912515034,0.8179303321569336,0.999999805561834,0.739111906473891,4.794250664198856e-08,4.979510078951243e-08,0.9999998156915998,0.8850466201462006,0.9999998104131412,0.9999997645543309,S4,S4[4]r,0.9999997645543309,S4,True,True
S5_MLP_seed22,x,89,199.93072710929252,0.001985844402978181,1.7343518433067923e-34,0.01870278967291729,0.005158287958711962,0.9671880845328426,0.006497431373989314,0.0007048903247429369,0.0017485161367955982,standard_sign,0.018702789672917282,0.0029028770202344303,0.8893837294578772,0.004448678141581729,0.018976524394358277,0.88947141645701,0.004127339979827872,0.7320515416608484,0.023223695064662823,0.005579062011467942,0.8932963400228722,0.7891497038084404,0.7361402352220447,0.00540590583456832,0.7322214367661706,0.9507978948987409,0.02347544763477371,0.7844003875205674,0.8978566920890706,0.8937926031802319,0.88947141645701,A4,A4[4]l,0.9507978948987409,S3~sgn,True,False
